,Name,County,County IDs,Latitude,Longitude,Started,Year,Acres Burned,Cal Fire Incident,Major Incident
1106,Valley Fire,San Bernardino,36,34.1,-116.96,2018-07-06 13:29:00+00:00,2018,1350,FALSE,TRUE
262,Bogart Fire,Riverside,33,33.98,-116.96,2014-06-06 17:32:00+00:00,2014,31,TRUE,TRUE
465,Bogart Fire,Riverside,33,33.98,-116.96,2016-08-30 12:25:00+00:00,2016,1470,TRUE,TRUE
948,Vernon Fire,Riverside,33,33.82,-116.96,2017-06-03 12:09:00+00:00,2017,27,TRUE,FALSE
589,Rock Fire,San Diego,37,33.0,-116.96,2016-07-22 14:47:00+00:00,2016,28,TRUE,TRUE
1033,Lambs Fire,Riverside,33,33.91,-116.97,2017-06-18 12:28:00+00:00,2017,10,TRUE,FALSE
928,Valley Fire,Riverside,33,33.58,-116.97,2017-06-13 12:00:00+00:00,2017,33,TRUE,FALSE
1463,Wolf Fire ,Riverside,33,33.91,-116.98,2019-06-29 12:54:13+00:00,2019,214,TRUE,FALSE
1616,Pauma Fire,San Diego,37,33.3,-116.98,2019-06-10 14:25:00+00:00,2019,15,TRUE,FALSE
1031,Canyon Fire,Riverside,33,33.92,-116.99,2017-07-03 13:34:00+00:00,2017,10,TRUE,FALSE
996,Canyon Fire,Riverside,33,33.88,-116.99,2017-05-14 12:51:00+00:00,2017,17,TRUE,FALSE
1600,Radio Fire,Riverside,33,33.91,-117.0,2019-08-12 10:53:10+00:00,2019,20,TRUE,FALSE
114,Relay Fire,Riverside,33,33.91,-117.0,2013-08-04 16:29:00+00:00,2013,60,TRUE,FALSE
766,Hills Fire,Riverside,33,33.88,-117.0,2017-08-19 16:31:00+00:00,2017,168,TRUE,FALSE
796,Lamb Fire,Riverside,33,33.88,-117.0,2017-05-25 14:48:00+00:00,2017,120,TRUE,FALSE
1327,Woodchuck Fire,Riverside,33,33.47,-117.0,2018-05-04 18:53:00+00:00,2018,15,TRUE,FALSE
871,Extension Fire,Riverside,33,33.88,-117.01,2017-10-23 10:31:00+00:00,2017,50,TRUE,FALSE
960,Portola Fire,Riverside,33,33.5,-117.02,2017-10-10 14:57:00+00:00,2017,23,TRUE,FALSE
1201,Cloverdale Fire,San Diego,37,33.1,-117.02,2018-08-13 14:58:00+00:00,2018,100,FALSE,FALSE
765,High Fire,San Bernardino,36,34.41,-117.03,2017-07-23 15:53:00+00:00,2017,170,TRUE,TRUE
1605,Warren Fire,Riverside,33,33.7,-117.03,2019-09-30 07:07:00+00:00,2019,19,TRUE,FALSE
1244,Agua Fire,San Diego,37,33.36,-117.03,2018-05-22 14:13:00+00:00,2018,59,TRUE,FALSE
1383,Miller Fire,San Diego,37,33.26,-117.03,2019-10-25 15:05:52+00:00,2019,37,TRUE,TRUE
1440,Caliente Fire,San Diego,37,32.58,-117.03,2019-08-01 14:53:15+00:00,2019,448,FALSE,FALSE
739,Bryant Fire,San Bernardino,36,34.08,-117.04,2017-08-03 15:35:00+00:00,2017,325,TRUE,TRUE
1438,Horseshoe Fire ,Riverside,33,33.49,-117.04,2019-09-14 17:53:00+00:00,2019,520,FALSE,TRUE
390,Mill 2 Fire,San Bernardino,36,34.08,-117.05,2015-07-12 14:46:00+00:00,2015,54,TRUE,TRUE
33,Mills Fire,San Bernardino,36,34.07,-117.05,2013-06-28 14:30:00+00:00,2013,534,TRUE,TRUE
1372,Sandalwood Fire,Riverside,33,33.99,-117.06,2019-10-10 15:38:44+00:00,2019,1011,TRUE,TRUE
1109,Patterson Fire,Riverside,33,33.63,-117.06,2018-05-17 14:19:00+00:00,2018,1261,TRUE,FALSE
837,Bryant Fire,San Bernardino,36,34.08,-117.07,2017-07-07 15:45:00+00:00,2017,74,TRUE,FALSE
1304,Land Fire,Riverside,33,33.95,-117.07,2018-08-22 13:45:00+00:00,2018,23,TRUE,FALSE
1269,Adobe Fire,San Diego,37,32.78,-117.07,2018-06-03 16:16:00+00:00,2018,38,FALSE,FALSE
932,Washington Fire,Riverside,33,33.63,-117.08,2017-07-13 10:28:00+00:00,2017,32,TRUE,FALSE
158,Gilman Fire,Riverside,33,33.95,-117.09,2013-07-19 17:31:00+00:00,2013,15,TRUE,FALSE
1273,Winchester Fire,Riverside,33,33.64,-117.09,2018-08-27 10:49:00+00:00,2018,36,TRUE,FALSE
547,Pala Fire,San Diego,37,33.42,-117.09,2016-05-31 13:48:00+00:00,2016,70,TRUE,TRUE
1523,Milpas Fire,San Bernardino,36,34.42,-117.1,2019-07-22 19:45:27+00:00,2019,81,TRUE,FALSE
663,Palmer Fire,Riverside,33,33.97,-117.1,2017-09-02 13:33:00+00:00,2017,3874,TRUE,TRUE
1437,Jerry Fire,Riverside,33,33.92,-117.1,2019-06-21 13:02:00+00:00,2019,525,TRUE,FALSE
1021,Lisa Fire,Riverside,33,33.91,-117.1,2017-07-02 13:04:00+00:00,2017,11,TRUE,FALSE
917,Melba Fire,Riverside,33,33.75,-117.1,2017-09-29 18:01:00+00:00,2017,35,TRUE,FALSE
1624,Fairmont Fire,San Diego,37,32.76,-117.1,2019-10-15 17:41:57+00:00,2019,10,FALSE,FALSE
720,Bridge Fire,San Bernardino,36,34.1,-117.11,2017-07-14 14:23:00+00:00,2017,460,TRUE,FALSE
107,Liveoak Fire,San Bernardino,36,34.0,-117.11,2013-09-11 16:57:00+00:00,2013,73,TRUE,FALSE
1511,Orange fire,Riverside,33,33.81,-117.12,2019-07-13 10:36:00+00:00,2019,96,TRUE,FALSE
946,Nuevo Fire,Riverside,33,33.8,-117.12,2017-06-15 15:51:00+00:00,2017,28,TRUE,FALSE
982,Nuevo Fire,Riverside,33,33.8,-117.12,2017-08-13 13:34:00+00:00,2017,19,TRUE,FALSE
127,Viper Fire,Riverside,33,33.97,-117.13,2013-06-08 15:37:00+00:00,2013,42,TRUE,FALSE
191,Bernardo Fire,San Diego,37,33.0,-117.13,2014-05-13 11:00:00+00:00,2014,1548,TRUE,TRUE
824,Dollar Fire,San Bernardino,36,34.2,-117.14,2017-07-22 13:35:00+00:00,2017,85,FALSE,FALSE
501,Briggs Fire,Riverside,33,33.76,-117.14,2016-07-12 15:20:00+00:00,2016,173,TRUE,FALSE
512,Temecula Fire,Riverside,33,33.48,-117.14,2016-06-04 11:40:00+00:00,2016,139,TRUE,TRUE
1283,Creek Fire,San Bernardino,36,34.18,-117.15,2018-06-30 12:12:00+00:00,2018,33,FALSE,FALSE
741,Liberty Fire,Riverside,33,33.59,-117.15,2017-12-07 13:14:00+00:00,2017,300,FALSE,FALSE
1224,Tornado Fire,Riverside,33,33.5,-117.15,2018-05-04 14:48:00+00:00,2018,70,TRUE,FALSE
575,Gopher Fire,San Diego,37,33.23,-117.15,2016-08-10 09:14:00+00:00,2016,35,TRUE,FALSE
71,Redlands Fire,Riverside,33,33.99,-117.16,2013-07-16 17:48:00+00:00,2013,150,TRUE,FALSE
1318,Lago Fire,Riverside,33,33.89,-117.16,2018-04-22 13:35:00+00:00,2018,18,TRUE,FALSE
878,Lago Fire,Riverside,33,33.88,-117.16,2017-07-03 15:14:00+00:00,2017,50,TRUE,FALSE
1603,Nuevo Fire,Riverside,33,33.8,-117.16,2019-06-27 16:14:25+00:00,2019,20,TRUE,FALSE
661,Lilac Fire,San Diego,37,33.32,-117.16,2017-12-07 11:15:00+00:00,2017,4100,TRUE,TRUE
209,Highway Fire,San Diego,37,33.31,-117.16,2014-05-14 13:00:00+00:00,2014,380,TRUE,TRUE
588,Gopher Fire,San Diego,37,33.25,-117.16,2016-11-13 11:14:00+00:00,2016,28,TRUE,FALSE
187,Cocos Fire,San Diego,37,33.11,-117.16,2014-05-14 16:00:00+00:00,2014,1995,TRUE,TRUE
1509,Kennedy Fire,Riverside,33,33.9,-117.17,2019-09-21 17:22:00+00:00,2019,98,TRUE,FALSE
1354,Keller Fire,Riverside,33,33.63,-117.17,2018-08-19 15:55:00+00:00,2018,10,TRUE,FALSE
711,Mart Fire,San Bernardino,36,34.15,-117.18,2017-06-27 15:22:00+00:00,2017,670,FALSE,FALSE
1039,Moreno Fire,Riverside,33,33.95,-117.18,2017-05-23 13:13:00+00:00,2017,10,TRUE,FALSE
1587,Foothill Fire,Riverside,33,33.82,-117.18,2019-05-20 13:50:00+00:00,2019,26,TRUE,FALSE
885,Hidden Fire,San Bernardino,36,34.15,-117.19,2017-07-12 15:29:00+00:00,2017,46,FALSE,FALSE
80,Smiley Fire,Riverside,33,33.96,-117.19,2013-05-25 14:59:00+00:00,2013,124,TRUE,FALSE
848,Placentia Fire,Riverside,33,33.82,-117.19,2017-07-28 18:11:00+00:00,2017,63,TRUE,FALSE
974,Seine Fire,San Bernardino,36,34.14,-117.2,2017-07-22 15:49:00+00:00,2017,20,FALSE,FALSE
773,Smiley Fire,Riverside,33,33.99,-117.21,2017-06-18 15:10:00+00:00,2017,153,TRUE,FALSE
1286,Country Fire,Riverside,33,33.98,-117.21,2018-08-25 11:58:00+00:00,2018,32,TRUE,FALSE
1445,Reche Fire,Riverside,33,33.98,-117.21,2019-10-10 14:18:17+00:00,2019,350,TRUE,TRUE
922,Smiley Fire,Riverside,33,33.96,-117.21,2017-05-21 16:12:00+00:00,2017,35,TRUE,FALSE
1620,Beaumont Fire,San Bernardino,36,34.03,-117.22,2019-10-21 08:16:33+00:00,2019,11,TRUE,FALSE
1364,Jardin Fire,Riverside,33,33.45,-117.22,2018-06-02 15:53:00+00:00,2018,10,TRUE,FALSE
1341,Vista Fire,San Diego,37,33.41,-117.23,2018-06-05 13:45:00+00:00,2018,12,TRUE,FALSE
364,Sterling Fire,San Bernardino,36,34.17,-117.24,2015-06-25 18:30:00+00:00,2015,100,FALSE,FALSE
1188,Sterling,San Bernardino,36,34.15,-117.24,2018-08-31 17:58:00+00:00,2018,125,FALSE,FALSE
794,Stewart Fire,Riverside,33,34.01,-117.24,2017-08-04 14:25:00+00:00,2017,122,TRUE,FALSE
1029,Navajo Fire,Riverside,33,33.78,-117.24,2017-07-13 14:14:00+00:00,2017,10,TRUE,FALSE
1159,Rock Fire,San Diego,37,33.41,-117.24,2018-07-28 15:14:00+00:00,2018,207,TRUE,TRUE
940,Timber Fire,Riverside,33,33.97,-117.25,2017-07-03 19:31:00+00:00,2017,30,TRUE,FALSE
134,Heacock Fire,Riverside,33,33.96,-117.25,2013-07-19 16:21:00+00:00,2013,40,TRUE,FALSE
839,Ellis Fire,Riverside,33,33.76,-117.25,2017-07-18 15:34:00+00:00,2017,72,TRUE,FALSE
439,Pilot Fire,San Bernardino,36,34.29,-117.27,2016-08-07 12:18:00+00:00,2016,8110,TRUE,TRUE
814,Mile Fire,San Bernardino,36,34.19,-117.27,2017-07-31 14:44:00+00:00,2017,100,FALSE,FALSE
1490,Old Water Fire,San Bernardino,36,34.18,-117.27,2019-10-24 04:53:17+00:00,2019,145,FALSE,FALSE
1571,Redwood Fire,Riverside,33,33.85,-117.27,2019-09-12 20:30:41+00:00,2019,34,TRUE,FALSE
1418,Tenaja,Riverside,33,33.53,-117.27,2019-09-04 16:43:36+00:00,2019,1926,TRUE,TRUE
1317,Jacques Fire,San Diego,37,33.4,-117.27,2018-05-09 22:00:00+00:00,2018,18,FALSE,FALSE
1470,Hillside Fire,San Bernardino,36,34.18,-117.28,2019-10-31 06:53:47+00:00,2019,200,FALSE,FALSE
1321,Ethanac Fire,Riverside,33,33.74,-117.28,2018-06-03 14:17:00+00:00,2018,17,TRUE,FALSE
176,Tomahawk Fire,San Diego,37,33.35,-117.28,2014-05-14 09:45:00+00:00,2014,5367,FALSE,TRUE
201,Poinsettia Fire,San Diego,37,33.11,-117.28,2014-05-14 10:30:00+00:00,2014,600,FALSE,FALSE
388,De Luz Fire,San Diego,37,33.41,-117.29,2015-08-09 08:22:00+00:00,2015,55,TRUE,FALSE
135,Palmyrita Fire,Riverside,33,34.0,-117.3,2013-06-14 13:47:00+00:00,2013,40,TRUE,FALSE
1502,Weisgarber Fire,San Diego,37,33.4,-117.3,2019-06-20 14:56:00+00:00,2019,120,TRUE,TRUE
879,Douglas Fire,San Diego,37,33.23,-117.3,2017-06-13 14:31:00+00:00,2017,50,FALSE,FALSE
1014,Silver Fire,San Bernardino,36,34.3,-117.31,2017-07-04 13:15:00+00:00,2017,13,FALSE,FALSE
688,Opera Fire,Riverside,33,34.01,-117.31,2017-04-30 15:23:00+00:00,2017,1350,TRUE,FALSE
694,Blaine Fire,Riverside,33,33.98,-117.31,2017-08-13 16:10:00+00:00,2017,1044,TRUE,TRUE
1456,Sycamore Fire,Riverside,33,33.94,-117.31,2019-09-07 20:31:46+00:00,2019,250,FALSE,FALSE
927,Christmas Fire,Riverside,33,33.76,-117.31,2017-07-07 12:56:00+00:00,2017,33,TRUE,FALSE
1349,Grande Fire,Riverside,33,33.47,-117.31,2018-06-03 13:38:00+00:00,2018,11,TRUE,FALSE
20,DeLuz Fire,San Diego,37,33.34,-117.31,2013-10-05 12:45:00+00:00,2013,2236,FALSE,FALSE
556,Spring Fire,San Bernardino,36,34.32,-117.32,2016-09-07 16:53:00+00:00,2016,50,TRUE,FALSE
950,Trellis Fire,Riverside,33,33.71,-117.32,2017-06-18 16:03:00+00:00,2017,26,TRUE,FALSE
1220,Main Fire,Riverside,33,33.68,-117.32,2018-04-28 14:26:00+00:00,2018,73,TRUE,FALSE
717,Deluz Fire,San Diego,37,33.39,-117.32,2017-05-19 14:45:00+00:00,2017,486,FALSE,FALSE
743,Little Mountain Fire,San Bernardino,36,34.17,-117.33,2017-12-05 13:35:00+00:00,2017,260,TRUE,FALSE
924,Ellie Fire,Riverside,33,33.74,-117.33,2017-09-10 13:49:00+00:00,2017,34,TRUE,FALSE
1513,Toro Fire ,Riverside,33,33.74,-117.33,2019-08-05 15:36:23+00:00,2019,94,TRUE,FALSE
1615,Telephone Fire,San Bernardino,36,34.35,-117.34,2019-09-02 20:27:29+00:00,2019,15,TRUE,FALSE
822,Marlborough Fire,Riverside,33,34.02,-117.34,2017-08-31 10:13:00+00:00,2017,85,TRUE,FALSE
1034,Springs Fire,Riverside,33,33.94,-117.34,2017-06-16 14:51:00+00:00,2017,10,TRUE,FALSE
702,Wildomar Fire,Riverside,33,33.6,-117.34,2017-10-26 12:34:00+00:00,2017,866,TRUE,FALSE
103,Silverwood Fire,San Bernardino,36,34.32,-117.35,2013-07-25 15:09:00+00:00,2013,75,TRUE,FALSE
467,Roblar Fire,San Diego,37,33.39,-117.35,2016-07-21 16:06:00+00:00,2016,1245,FALSE,FALSE
1338,Gray Fire,San Bernardino,36,34.17,-117.36,2018-07-13 14:32:00+00:00,2018,12,TRUE,FALSE
887,Riverbottom Fire,Riverside,33,33.99,-117.38,2017-12-21 11:16:00+00:00,2017,45,FALSE,FALSE
757,Rose Fire,Riverside,33,33.69,-117.4,2017-07-31 14:22:00+00:00,2017,200,TRUE,FALSE
884,Canyon Fire,Riverside,33,33.64,-117.4,2017-08-27 14:51:00+00:00,2017,46,FALSE,FALSE
24,Falls Fire,Riverside,33,33.62,-117.4,2013-08-05 10:10:00+00:00,2013,1383,TRUE,FALSE
692,Buffalo Fire,San Diego,37,33.4,-117.4,2017-10-17 10:19:00+00:00,2017,1088,FALSE,FALSE
1634,Oak Fire,San Diego,37,33.35,-117.4,2019-10-22 19:20:44+00:00,2019,0,FALSE,FALSE
697,Range Fire,San Diego,37,33.35,-117.4,2017-05-25 18:15:00+00:00,2017,1000,FALSE,FALSE
1203,Box Fire,San Bernardino,36,34.23,-117.41,2018-07-06 09:36:00+00:00,2018,100,FALSE,FALSE
923,Meyers Fire,San Bernardino,36,34.22,-117.41,2017-12-05 13:28:00+00:00,2017,34,TRUE,FALSE
1446,46 Fire,Riverside,33,33.99,-117.41,2019-10-31 06:22:34+00:00,2019,328,TRUE,FALSE
1249,Keenbrook Fire,San Bernardino,36,34.24,-117.42,2018-09-26 10:56:00+00:00,2018,53,FALSE,TRUE
59,Sierra Fire,San Bernardino,36,34.2,-117.42,2013-09-24 15:51:00+00:00,2013,200,FALSE,FALSE
1182,Sierra Fire,San Bernardino,36,34.18,-117.43,2018-11-13 08:19:00+00:00,2018,147,FALSE,FALSE
602,Ken Fire,San Bernardino,36,34.26,-117.44,2016-09-03 21:51:00+00:00,2016,20,FALSE,FALSE
105,Lytle Fire,San Bernardino,36,34.18,-117.44,2013-05-13 13:30:00+00:00,2013,75,TRUE,TRUE
424,Spider Fire,Riverside,33,33.99,-117.44,2015-07-12 13:52:00+00:00,2015,21,TRUE,TRUE
1010,Moraga Fire,Riverside,33,33.97,-117.44,2017-05-18 17:25:00+00:00,2017,14,TRUE,FALSE
1293,Sobrante Fire,Riverside,33,33.86,-117.44,2018-07-28 15:38:00+00:00,2018,30,TRUE,FALSE
83,Cleghorn Fire,San Bernardino,36,34.29,-117.45,2013-08-17 17:25:00+00:00,2013,110,FALSE,FALSE
778,Tower Fire,San Bernardino,36,34.3,-117.46,2017-04-30 16:03:00+00:00,2017,150,FALSE,FALSE
1374,Hill Fire ,Riverside,33,34.02,-117.46,2019-10-30 11:19:00+00:00,2019,494,TRUE,TRUE
1604,Sobrante Fire ,Riverside,33,33.85,-117.46,2019-11-01 13:04:34+00:00,2019,19,TRUE,FALSE
1275,Terra Fire,Riverside,33,33.76,-117.46,2018-08-06 14:19:00+00:00,2018,35,TRUE,FALSE
827,Loma Fire,San Diego,37,33.39,-117.47,2017-10-13 15:40:00+00:00,2017,81,FALSE,FALSE
296,North Fire,San Bernardino,36,34.34,-117.48,2015-07-17 14:33:00+00:00,2015,4250,TRUE,TRUE
919,Jurupa Fire,Riverside,33,33.99,-117.48,2017-07-04 15:20:00+00:00,2017,35,TRUE,FALSE
899,Riverdale Fire,Riverside,33,33.97,-117.48,2017-12-04 12:26:00+00:00,2017,40,TRUE,FALSE
1308,Meadow Fire,Riverside,33,33.86,-117.48,2018-04-09 18:18:00+00:00,2018,21,TRUE,FALSE
753,Eagle Fire,Riverside,33,33.85,-117.48,2017-07-04 16:55:00+00:00,2017,205,TRUE,FALSE
434,Blue Cut Fire,San Bernardino,36,34.3,-117.49,2016-08-16 10:44:00+00:00,2016,36274,TRUE,TRUE
1526,Ivy Fire,Riverside,33,33.78,-117.49,2019-08-25 10:58:28+00:00,2019,80,TRUE,FALSE
901,Freeway Fire,San Bernardino,36,34.14,-117.5,2017-10-24 10:27:00+00:00,2017,40,FALSE,FALSE
1631,Eagle Fire,Riverside,33,33.83,-117.5,2019-10-10 12:08:00+00:00,2019,9,TRUE,FALSE
1018,Jameson Fire,Riverside,33,33.79,-117.5,2017-04-30 19:43:00+00:00,2017,12,TRUE,FALSE
1142,Alpha Fire,San Diego,37,33.39,-117.5,2018-05-04 11:44:00+00:00,2018,300,FALSE,FALSE
1075,Holy Fire,Orange,30,33.7,-117.52,2018-08-06 13:20:00+00:00,2018,23136,FALSE,FALSE
507,Holy Fire,Orange,30,33.65,-117.52,2016-08-31 04:10:00+00:00,2016,150,FALSE,FALSE
186,Etiwanda Fire,San Bernardino,36,34.17,-117.55,2014-04-30 08:00:00+00:00,2014,2143,TRUE,TRUE
193,San Mateo Fire,San Diego,37,33.42,-117.55,2014-05-16 11:24:00+00:00,2014,1457,FALSE,FALSE
1049, Cristianitos Fire,San Diego,37,33.44,-117.58,2017-06-28 17:56:00+00:00,2017,0,FALSE,FALSE
40,Gobblers Fire,San Bernardino,36,34.3,-117.6,2013-08-20 13:32:00+00:00,2013,413,FALSE,FALSE
196,Silverado Fire,Orange,30,33.75,-117.6,2014-09-12 10:30:00+00:00,2014,968,FALSE,FALSE
1146,Skyline Fire,Riverside,33,33.84,-117.61,2018-07-19 17:22:00+00:00,2018,282,TRUE,FALSE
53,Sharp Fire,San Bernardino,36,34.35,-117.62,2013-08-08 12:15:00+00:00,2013,243,FALSE,FALSE
307,Highway Fire,Riverside,33,33.88,-117.64,2015-04-18 18:12:00+00:00,2015,1049,TRUE,TRUE
1177,Euclid Fire,Riverside,33,33.93,-117.65,2018-06-12 14:22:00+00:00,2018,154,TRUE,FALSE
130,Baker Fire,Orange,30,33.77,-117.66,2013-10-06 10:52:00+00:00,2013,40,TRUE,FALSE
334,Pines Fire ,Los Angeles,19,34.37,-117.68,2015-07-17 21:30:00+00:00,2015,200,FALSE,FALSE
666,Canyon Fire,Orange,30,33.87,-117.69,2017-09-25 13:03:00+00:00,2017,2662,TRUE,FALSE
256,Bane Fire,San Bernardino,36,33.94,-117.71,2014-10-16 14:34:00+00:00,2014,48,TRUE,FALSE
645,Canyon 2 Fire,Orange,30,33.87,-117.71,2017-10-09 09:51:00+00:00,2017,9217,TRUE,TRUE
1167,Aliso Fire,Orange,30,33.55,-117.72,2018-06-02 13:07:00+00:00,2018,175,TRUE,FALSE
330,241 Fire,Orange,30,33.76,-117.73,2015-07-13 10:47:00+00:00,2015,214,TRUE,FALSE
1176,Santiago Fire,Orange,30,33.79,-117.75,2018-06-11 17:04:00+00:00,2018,155,TRUE,FALSE
222,Shoemaker Fire,Los Angeles,19,34.23,-117.77,2014-08-14 12:48:00+00:00,2014,190,FALSE,FALSE
1485,Star Fire,San Bernardino,36,34.0,-117.77,2019-07-28 13:20:11+00:00,2019,156,FALSE,FALSE
561,Laguna Fire,Orange,30,33.58,-117.77,2016-06-26 13:10:00+00:00,2016,47,TRUE,FALSE
1026,Rincon Fire,Los Angeles,19,34.24,-117.85,2017-08-03 16:21:00+00:00,2017,10,FALSE,FALSE
1172,Fork Fire,Los Angeles,19,34.23,-117.85,2018-09-09 12:10:00+00:00,2018,166,FALSE,FALSE
216,Tecolote Fire,Los Angeles,19,34.27,-117.87,2014-08-17 14:30:00+00:00,2014,274,FALSE,FALSE
188,Colby Fire,Los Angeles,19,34.17,-117.88,2014-01-16 05:50:00+00:00,2014,1952,FALSE,FALSE
51,Madre Fire,Los Angeles,19,34.15,-117.91,2013-09-23 18:00:00+00:00,2013,268,FALSE,FALSE
41,River Fire,Inyo,14,36.6,-118.02,2013-02-24 08:16:00+00:00,2013,406,TRUE,TRUE
872,Wilson Fire,Los Angeles,19,34.23,-118.06,2017-10-17 03:43:00+00:00,2017,50,FALSE,FALSE
1108,Moffat Fire,Inyo,14,36.72,-118.08,2018-04-19 10:28:00+00:00,2018,1265,TRUE,TRUE
614,Chimney Fire,Tulare,54,35.85,-118.09,2016-06-01 15:35:00+00:00,2016,0,FALSE,FALSE
189,Nicolls Fire ,Kern,15,35.64,-118.15,2014-07-11 13:46:00+00:00,2014,1680,FALSE,FALSE
584,Lone Pine Fire,Inyo,14,36.59,-118.16,2016-07-01 12:56:00+00:00,2016,30,TRUE,FALSE
1444,Broder Fire,Tulare,54,36.15,-118.19,2019-09-06 12:39:18+00:00,2019,381,FALSE,FALSE
1092,Georges Fire,Inyo,14,36.67,-118.22,2018-07-08 13:36:00+00:00,2018,2883,FALSE,TRUE
494,Onyx Fire,Kern,15,35.68,-118.22,2016-07-13 17:08:00+00:00,2016,221,TRUE,FALSE
1417,Cow Fire,Inyo,14,36.28,-118.23,2019-09-06 12:23:00+00:00,2019,1975,FALSE,FALSE
650,La Tuna Fire ,Los Angeles,19,34.23,-118.27,2017-09-01 13:26:00+00:00,2017,7194,FALSE,FALSE
669,Indian Fire,Tulare,54,36.26,-118.3,2017-08-02 18:00:00+00:00,2017,2295,FALSE,FALSE
986,Fay Fire,Kern,15,35.72,-118.31,2017-05-01 12:44:00+00:00,2017,19,TRUE,FALSE
1105,Stone Fire,Los Angeles,19,34.55,-118.31,2018-06-04 12:40:00+00:00,2018,1352,FALSE,FALSE
86,Bee Fire,Los Angeles,19,34.32,-118.31,2013-08-09 17:15:00+00:00,2013,100,FALSE,FALSE
448,Marek Fire,Los Angeles,19,34.31,-118.33,2016-11-14 05:45:00+00:00,2016,4824,FALSE,FALSE
1399,Taboose Fire,Inyo,14,37.03,-118.34,2019-09-06 12:43:35+00:00,2019,10296,FALSE,TRUE
1505,West Fire ,Los Angeles,19,34.68,-118.34,2019-08-13 14:37:54+00:00,2019,105,TRUE,FALSE
230,Bridges Fire,Inyo,14,37.4,-118.35,2014-04-19 15:54:00+00:00,2014,113,TRUE,TRUE
1038,Champagne Fire,Kern,15,34.87,-118.35,2017-05-28 10:59:00+00:00,2017,10,TRUE,FALSE
504,Wheatland Fire,Los Angeles,19,34.28,-118.35,2016-05-23 14:15:00+00:00,2016,156,FALSE,FALSE
640,Creek Fire,Los Angeles,19,34.31,-118.36,2017-12-05 03:44:00+00:00,2017,15619,FALSE,TRUE
1407,Tick Fire,Los Angeles,19,34.47,-118.37,2019-10-24 14:51:46+00:00,2019,4615,FALSE,TRUE
958,5 Fire,Los Angeles,19,34.3,-118.38,2017-06-03 15:39:00+00:00,2017,25,TRUE,FALSE
689,Caldwell Fire,Kern,15,35.76,-118.41,2017-09-01 14:37:00+00:00,2017,1319,FALSE,FALSE
1441,Mesa Fire ,Kern,15,35.61,-118.41,2019-07-31 17:13:53+00:00,2019,448,FALSE,FALSE
1,Powerhouse Fire,Los Angeles,19,34.59,-118.42,2013-05-30 15:28:00+00:00,2013,30274,TRUE,FALSE
1315,Portola Fire ,Los Angeles,19,34.11,-118.43,2018-06-12 14:56:00+00:00,2018,20,FALSE,FALSE
21,Fish Fire,Tulare,54,36.21,-118.44,2013-08-24 14:31:00+00:00,2013,2060,FALSE,FALSE
76,Angora Fire,Tulare,54,36.26,-118.46,2013-09-08 11:53:00+00:00,2013,134,FALSE,FALSE
929,Creek Fire ,Kern,15,35.61,-118.46,2017-06-04 22:11:00+00:00,2017,33,TRUE,FALSE
432,Erskine Fire,Kern,15,35.61,-118.46,2016-06-23 15:51:00+00:00,2016,48019,TRUE,FALSE
184,Way Fire,Kern,15,35.72,-118.47,2014-08-18 14:30:00+00:00,2014,4045,FALSE,FALSE
874,Calgary Fire,Kern,15,35.71,-118.47,2017-08-05 13:16:00+00:00,2017,50,FALSE,FALSE
937,Hub Fire,Kern,15,35.6,-118.47,2017-05-12 05:05:00+00:00,2017,31,TRUE,FALSE
903,Lakewood Fire,Kern,15,35.59,-118.47,2017-09-29 15:58:00+00:00,2017,40,TRUE,FALSE
752,Bodfish Fire,Kern,15,35.6,-118.48,2017-06-10 12:17:00+00:00,2017,206,TRUE,FALSE
1402,Saddle Ridge Fire,Los Angeles,19,34.33,-118.48,2019-10-10 21:02:00+00:00,2019,8799,FALSE,TRUE
1431,Getty Fire ,Los Angeles,19,34.1,-118.48,2019-10-28 06:46:55+00:00,2019,745,FALSE,FALSE
725,Skirball Fire,Los Angeles,19,34.09,-118.48,2017-12-06 06:31:00+00:00,2017,422,FALSE,TRUE
635,Lion Fire,Tulare,54,36.27,-118.49,2017-09-27 14:00:00+00:00,2017,18900,FALSE,FALSE
707,Placerita Fire,Los Angeles,19,34.37,-118.49,2017-06-25 12:47:00+00:00,2017,760,FALSE,FALSE
1098,Pleasant Fire,Inyo,14,37.4,-118.5,2018-02-18 14:12:00+00:00,2018,2070,TRUE,TRUE
488,Havilah Fire,Kern,15,35.5,-118.51,2016-08-28 18:50:00+00:00,2016,304,FALSE,FALSE
1278,Marcel Fire,Kern,15,35.17,-118.52,2018-08-17 18:47:00+00:00,2018,34,TRUE,FALSE
292,Cabin Fire,Tulare,54,36.24,-118.54,2015-07-19 08:00:00+00:00,2015,6980,FALSE,FALSE
318,Calgrove Fire ,Los Angeles,19,34.36,-118.54,2015-06-24 13:22:00+00:00,2015,415,FALSE,FALSE
609,Jacobson Fire,Tulare,54,36.22,-118.55,2016-10-20 17:00:00+00:00,2016,10,FALSE,FALSE
450,Meadow Fire,Tulare,54,35.98,-118.55,2016-10-29 11:15:00+00:00,2016,4347,FALSE,FALSE
1564,Palisades Fire,Los Angeles,19,34.06,-118.55,2019-10-21 11:52:52+00:00,2019,42,FALSE,FALSE
