Stn Id,Stn Name,CIMIS Region,Month Year,Total ETo (in),Total Precip (in),Avg Sol Rad (Ly/day),Avg Vap Pres (mBars),Avg Max Air Temp (F),Avg Min Air Temp (F),Avg Air Temp (F),Avg Max Rel Hum (%),Avg Min Rel Hum (%),Avg Rel Hum (%),Avg Dew Point (F),Avg Wind Speed (mph),Avg Soil Temp (F)
2432,114,Arroyo Seco,Monterey Bay,May 2016,6.1,0.0,573.0,12.8,73.4,50.0,59.7,92.0,50.0,73.0,50.9,7.0,64.5
2433,114,Arroyo Seco,Monterey Bay,Jun 2016,7.31,0.0,660.0,13.5,80.1,50.6,63.2,94.0,43.0,69.0,52.4,7.2,66.9
2434,114,Arroyo Seco,Monterey Bay,Jul 2016,7.05,0.0,634.0,14.2,78.0,51.4,62.3,95.0,51.0,75.0,54.0,7.0,67.0
2435,114,Arroyo Seco,Monterey Bay,Aug 2016,5.69,0.0,525.0,15.0,76.4,53.3,62.0,95.0,56.0,79.0,55.5,6.6,68.0
2436,114,Arroyo Seco,Monterey Bay,Sep 2016,5.29,0.0,494.0,13.1,80.8,49.6,62.2,96.0,41.0,70.0,51.6,6.0,65.4
2437,114,Arroyo Seco,Monterey Bay,Oct 2016,3.8,1.22,355.0,12.4,76.3,46.9,60.2,95.0,42.0,69.0,49.9,4.9,62.2
2438,114,Arroyo Seco,Monterey Bay,Nov 2016,2.44,0.57,263.0,11.4,71.6,43.9,55.3,96.0,44.0,75.0,47.5,4.6,57.5
2439,114,Arroyo Seco,Monterey Bay,Dec 2016,1.84,0.66,211.0,9.1,62.6,38.5,49.1,94.0,48.0,73.0,40.8,4.7,50.7
2440,114,Arroyo Seco,Monterey Bay,Jan 2017,1.65,4.76,210.0,9.7,60.0,40.4,48.9,96.0,58.0,81.0,43.2,5.7,50.6
2441,114,Arroyo Seco,Monterey Bay,Feb 2017,2.21,3.8,279.0,11.4,63.0,45.3,53.4,96.0,57.0,80.0,47.4,6.7,54.4
2442,114,Arroyo Seco,Monterey Bay,Mar 2017,4.35,0.27,431.0,11.0,71.1,44.2,56.0,96.0,43.0,72.0,46.9,6.4,58.7
2443,114,Arroyo Seco,Monterey Bay,Apr 2017,5.53,0.02,533.0,10.9,72.6,45.9,57.9,93.0,40.0,67.0,46.6,6.6,61.2
2444,114,Arroyo Seco,Monterey Bay,May 2017,7.08,0.0,650.0,11.9,76.1,48.6,59.8,93.0,43.0,68.0,49.0,8.1,65.1
2445,114,Arroyo Seco,Monterey Bay,Jun 2017,7.46,0.0,673.0,13.9,79.2,51.3,62.9,95.0,46.0,71.0,53.1,8.6,69.2
2446,114,Arroyo Seco,Monterey Bay,Jul 2017,7.71,0.0,668.0,14.6,82.0,52.7,64.2,96.0,45.0,72.0,54.7,7.5,70.5
2447,114,Arroyo Seco,Monterey Bay,Aug 2017,6.24,0.0,558.0,16.4,81.1,56.4,65.4,96.0,52.0,78.0,57.8,7.0,69.9
2448,114,Arroyo Seco,Monterey Bay,Sep 2017,5.51,0.74,482.0,14.6,83.4,53.6,65.6,89.0,40.0,67.0,52.6,6.3,70.3
2449,114,Arroyo Seco,Monterey Bay,Oct 2017,4.44,0.07,393.0,10.2,81.2,43.8,59.6,91.0,29.0,60.0,44.7,4.9,60.9
2450,114,Arroyo Seco,Monterey Bay,Nov 2017,2.28,0.19,242.0,11.2,71.5,44.1,56.3,93.0,44.0,72.0,47.2,4.5,57.2
2451,114,Arroyo Seco,Monterey Bay,Dec 2017,2.47,0.0,228.0,5.7,69.1,33.9,48.7,76.0,23.0,49.0,29.6,4.1,48.6
2452,116,Salinas North,Monterey Bay,Jan 2013,1.9,1.04,199.0,8.1,60.2,37.8,47.4,89.0,49.0,73.0,38.5,5.8,48.7
2453,116,Salinas North,Monterey Bay,Feb 2013,2.16,0.54,279.0,8.9,59.8,36.7,47.2,95.0,57.0,80.0,41.2,5.7,50.9
2454,116,Salinas North,Monterey Bay,Mar 2013,3.16,0.68,370.0,10.8,64.1,42.8,51.9,96.0,59.0,82.0,46.4,4.1,54.4
2455,116,Salinas North,Monterey Bay,Apr 2013,4.3,0.19,512.0,11.4,64.7,45.1,53.8,95.0,61.0,80.0,47.7,2.9,61.6
2456,116,Salinas North,Monterey Bay,May 2013,4.99,0.02,570.0,12.5,66.3,47.9,56.2,96.0,65.0,81.0,50.4,3.1,63.1
2457,116,Salinas North,Monterey Bay,Jun 2013,4.26,0.13,514.0,14.5,65.4,51.4,58.0,97.0,78.0,88.0,53.9,3.0,65.9
2458,116,Salinas North,Monterey Bay,Jul 2013,3.73,1.13,449.0,15.1,65.1,53.8,57.9,98.0,81.0,92.0,55.5,2.6,65.6
2459,116,Salinas North,Monterey Bay,Aug 2013,3.87,0.14,439.0,15.3,68.3,53.6,59.4,99.0,73.0,89.0,56.0,3.2,65.9
2460,116,Salinas North,Monterey Bay,Sep 2013,3.93,0.12,452.0,13.1,68.6,47.2,57.1,98.0,60.0,84.0,52.3,3.1,67.1
2461,116,Salinas North,Monterey Bay,Oct 2013,3.1,0.04,355.0,10.3,67.6,43.6,54.1,91.0,52.0,74.0,45.1,2.9,62.6
2462,116,Salinas North,Monterey Bay,Nov 2013,1.99,0.42,251.0,10.1,66.0,42.6,52.6,92.0,47.0,74.0,44.4,2.5,57.9
2463,116,Salinas North,Monterey Bay,Dec 2013,1.95,0.23,215.0,6.6,63.9,36.4,48.3,80.0,32.0,58.0,33.2,3.0,51.2
2464,116,Salinas North,Monterey Bay,Jan 2014,2.09,0.14,229.0,8.4,67.5,41.5,52.6,87.0,37.0,63.0,39.1,2.9,52.9
2465,116,Salinas North,Monterey Bay,Feb 2014,1.75,3.14,246.0,11.1,61.2,44.0,51.7,96.0,65.0,84.0,47.0,3.5,55.0
2466,116,Salinas North,Monterey Bay,Mar 2014,2.97,1.26,317.0,11.4,66.5,46.3,55.0,93.0,54.0,77.0,47.7,5.2,58.3
2467,116,Salinas North,Monterey Bay,Apr 2014,3.47,0.77,339.0,11.4,65.9,46.9,55.2,92.0,58.0,77.0,48.0,7.1,60.9
2468,116,Salinas North,Monterey Bay,May 2014,4.42,0.21,414.0,12.0,66.2,48.5,57.8,91.0,58.0,75.0,49.1,8.0,65.2
2469,116,Salinas North,Monterey Bay,Jun 2014,4.06,0.47,452.0,13.5,64.9,51.1,57.0,95.0,72.0,85.0,52.5,7.4,68.1
2470,116,Salinas North,Monterey Bay,Jul 2014,4.18,0.04,441.0,15.9,67.9,55.8,61.0,95.0,75.0,87.0,57.0,6.4,70.0
2471,116,Salinas North,Monterey Bay,Aug 2014,3.74,0.01,384.0,16.1,68.9,58.0,62.1,92.0,73.0,85.0,57.3,6.3,72.1
2472,116,Salinas North,Monterey Bay,Sep 2014,3.17,0.93,346.0,16.3,69.2,56.6,62.1,94.0,73.0,86.0,57.7,5.8,71.7
2473,116,Salinas North,Monterey Bay,Oct 2014,3.26,1.19,300.0,13.7,73.9,50.2,60.2,93.0,53.0,79.0,53.0,5.3,67.1
2474,116,Salinas North,Monterey Bay,Nov 2014,1.84,0.91,200.0,11.8,67.2,46.8,55.5,94.0,55.0,79.0,48.7,5.1,60.1
2475,116,Salinas North,Monterey Bay,Dec 2014,1.15,6.26,118.0,12.0,61.6,46.7,53.2,94.0,69.0,84.0,48.3,7.0,56.7
2476,116,Salinas North,Monterey Bay,Jan 2015,1.73,0.01,146.0,9.7,67.1,42.4,52.5,88.0,46.0,72.0,43.3,5.6,52.7
2477,116,Salinas North,Monterey Bay,Feb 2015,2.01,0.69,211.0,11.5,67.9,45.8,55.4,91.0,52.0,76.0,47.8,6.6,56.2
2478,116,Salinas North,Monterey Bay,Mar 2015,3.42,0.62,338.0,11.6,69.5,45.2,55.7,93.0,52.0,78.0,48.4,6.1,59.5
2479,116,Salinas North,Monterey Bay,Apr 2015,4.09,0.4,410.0,10.4,64.9,44.1,54.0,92.0,53.0,73.0,45.3,7.2,61.8
2480,116,Salinas North,Monterey Bay,May 2015,3.71,0.18,410.0,12.0,62.4,50.3,55.4,91.0,68.0,80.0,49.4,7.4,64.0
2481,116,Salinas North,Monterey Bay,Jun 2015,4.7,0.39,528.0,14.2,65.9,52.9,58.2,95.0,73.0,86.0,54.0,6.4,68.1
2482,116,Salinas North,Monterey Bay,Jul 2015,4.18,0.69,434.0,15.9,69.0,55.7,61.7,95.0,71.0,85.0,56.9,5.8,73.0
2483,116,Salinas North,Monterey Bay,Aug 2015,4.57,0.83,480.0,13.1,65.9,50.9,57.8,93.0,66.0,80.0,51.7,5.2,74.5
2484,116,Salinas North,Monterey Bay,Sep 2015,4.15,0.11,410.0,12.1,70.5,49.7,58.6,92.0,50.0,75.0,50.1,5.8,72.6
2485,116,Salinas North,Monterey Bay,Oct 2015,3.52,0.18,364.0,12.4,69.2,47.3,56.5,97.0,53.0,80.0,50.3,5.7,68.1
2486,116,Salinas North,Monterey Bay,Nov 2015,2.14,1.49,256.0,8.6,59.1,38.4,47.5,94.0,50.0,76.0,40.2,6.0,58.5
2487,116,Salinas North,Monterey Bay,Dec 2015,1.52,2.46,192.0,8.1,55.0,36.1,44.5,95.0,57.0,80.0,38.5,6.2,52.5
2488,116,Salinas North,Monterey Bay,Jan 2016,1.26,4.94,146.0,9.5,55.5,40.9,47.5,97.0,65.0,84.0,43.0,7.1,53.6
2489,116,Salinas North,Monterey Bay,Feb 2016,2.63,0.74,270.0,9.4,66.1,41.3,51.6,93.0,46.0,73.0,42.8,6.1,56.0
2490,116,Salinas North,Monterey Bay,Mar 2016,3.0,4.53,346.0,10.3,59.5,42.4,50.4,97.0,62.0,83.0,45.2,6.6,57.4
2491,116,Salinas North,Monterey Bay,Apr 2016,4.32,0.7,457.0,10.2,63.1,43.9,52.7,94.0,58.0,77.0,45.0,6.7,60.2
2492,116,Salinas North,Monterey Bay,May 2016,4.01,0.65,452.0,11.1,60.0,46.4,52.5,95.0,68.0,83.0,47.3,6.8,63.4
2493,116,Salinas North,Monterey Bay,Jun 2016,4.75,0.19,567.0,10.8,59.2,44.5,51.2,98.0,69.0,85.0,46.7,6.4,68.5
2494,116,Salinas North,Monterey Bay,Jul 2016,4.07,0.01,495.0,9.5,53.5,44.2,48.0,97.0,78.0,88.0,45.6,6.6,68.3
2495,116,Salinas North,Monterey Bay,Aug 2016,0.41,0.0,381.0,8.5,51.2,41.7,47.1,95.0,81.0,,,5.2,67.9
2496,116,Salinas North,Monterey Bay,Sep 2016,,0.0,421.0,15.8,70.3,49.0,57.6,99.0,66.0,92.0,55.5,5.5,64.1
2497,116,Salinas North,Monterey Bay,Oct 2016,,0.0,317.0,16.5,70.0,45.8,56.8,100.0,65.0,93.0,54.8,4.8,60.8
2498,116,Salinas North,Monterey Bay,Nov 2016,,0.0,186.0,14.8,66.0,42.3,52.4,100.0,70.0,96.0,51.0,4.7,58.2
2499,116,Salinas North,Monterey Bay,Dec 2016,,0.0,166.0,11.0,58.7,39.8,48.3,94.0,64.0,78.0,40.4,6.3,52.9
2500,116,Salinas North,Monterey Bay,Jan 2017,,3.37,177.0,11.6,59.1,42.3,50.1,99.0,65.0,90.0,46.8,8.0,51.5
2501,116,Salinas North,Monterey Bay,Feb 2017,,5.45,249.0,13.9,62.2,46.2,53.6,100.0,67.0,92.0,50.0,8.1,54.2
2502,116,Salinas North,Monterey Bay,Mar 2017,,2.15,415.0,12.3,66.7,46.0,55.0,100.0,56.0,83.0,49.9,7.0,54.8
2503,116,Salinas North,Monterey Bay,Apr 2017,,1.3,452.0,11.8,67.4,46.6,56.1,98.0,53.0,76.0,48.7,7.0,58.1
2504,116,Salinas North,Monterey Bay,May 2017,,0.02,522.0,12.5,66.1,49.1,56.4,96.0,63.0,80.0,50.3,7.4,63.8
2505,116,Salinas North,Monterey Bay,Jun 2017,,0.09,594.0,14.6,66.1,51.9,58.4,100.0,72.0,87.0,54.6,6.6,67.4
2506,116,Salinas North,Monterey Bay,Jul 2017,,0.02,562.0,15.7,66.0,53.2,58.4,100.0,79.0,94.0,56.6,5.1,69.8
2507,116,Salinas North,Monterey Bay,Aug 2017,,0.02,384.0,17.5,68.7,56.8,61.4,99.0,78.0,94.0,59.7,4.7,70.3
2508,116,Salinas North,Monterey Bay,Sep 2017,,0.05,382.0,15.4,74.8,55.7,62.8,90.0,57.0,77.0,54.6,6.1,70.7
2509,116,Salinas North,Monterey Bay,Oct 2017,,0.14,319.0,11.0,74.7,47.5,58.0,88.0,42.0,69.0,46.6,6.0,65.0
2510,116,Salinas North,Monterey Bay,Nov 2017,,1.11,220.0,12.0,68.4,47.3,56.4,90.0,54.0,77.0,49.0,5.5,60.5
2511,116,Salinas North,Monterey Bay,Dec 2017,,2.24,233.0,6.4,66.5,40.0,51.4,76.0,27.0,50.0,32.5,6.2,52.3
2512,117,Victorville,San Bernardino,Jan 2013,2.12,0.72,280.0,4.2,55.5,28.3,40.9,74.0,25.0,45.0,20.2,4.3,
2513,117,Victorville,San Bernardino,Feb 2013,3.06,0.2,386.0,4.3,59.3,30.3,45.2,74.0,21.0,42.0,22.2,5.1,56.2
2514,117,Victorville,San Bernardino,Mar 2013,5.56,0.13,497.0,5.4,71.7,42.4,57.3,64.0,18.0,35.0,28.2,6.1,56.5
2515,117,Victorville,San Bernardino,Apr 2013,7.02,0.0,617.0,5.9,75.4,46.1,61.1,62.0,16.0,33.0,29.9,7.1,59.2
2516,117,Victorville,San Bernardino,May 2013,8.23,0.0,657.0,7.2,80.0,51.9,66.8,62.0,18.0,36.0,36.6,7.2,63.1
2517,117,Victorville,San Bernardino,Jun 2013,9.42,0.0,695.0,8.1,92.6,58.8,76.7,55.0,12.0,26.0,38.4,6.9,67.1
2518,117,Victorville,San Bernardino,Jul 2013,8.87,0.0,583.0,10.3,95.1,66.7,81.4,49.0,16.0,28.0,44.1,6.3,69.9
2519,117,Victorville,San Bernardino,Aug 2013,8.68,0.0,597.0,9.5,91.7,61.8,78.5,51.0,16.0,28.0,41.0,6.2,69.4
2520,117,Victorville,San Bernardino,Sep 2013,6.75,0.0,525.0,8.9,87.5,57.6,73.4,56.0,16.0,31.0,40.1,5.3,68.7
2521,117,Victorville,San Bernardino,Oct 2013,4.6,0.0,432.0,5.5,73.6,42.2,58.4,63.0,19.0,34.0,28.3,4.7,60.3
2522,117,Victorville,San Bernardino,Nov 2013,2.44,0.0,288.0,6.0,64.5,38.4,51.0,71.0,32.0,49.0,29.8,3.8,53.5
2523,117,Victorville,San Bernardino,Dec 2013,2.1,0.0,270.0,4.1,57.9,29.5,42.6,73.0,22.0,44.0,21.2,3.8,51.8
2524,117,Victorville,San Bernardino,Jan 2014,2.55,0.0,277.0,3.8,65.4,32.8,48.5,59.0,16.0,32.0,19.1,3.2,51.1
2525,117,Victorville,San Bernardino,Feb 2014,3.36,0.0,371.0,5.3,66.6,38.8,52.9,65.0,21.0,40.0,27.3,5.1,51.5
2526,117,Victorville,San Bernardino,Mar 2014,4.37,0.0,505.0,5.5,69.1,40.4,55.3,68.0,19.0,38.0,28.3,3.7,55.4
2527,117,Victorville,San Bernardino,Apr 2014,5.98,0.21,609.0,5.4,74.5,45.1,60.5,61.0,15.0,31.0,27.8,3.6,58.9
2528,117,Victorville,San Bernardino,May 2014,8.08,0.01,673.0,6.3,80.9,51.5,67.5,56.0,14.0,32.0,34.3,5.7,62.9
2529,117,Victorville,San Bernardino,Jun 2014,9.51,0.0,721.0,7.5,90.3,58.0,75.6,51.0,12.0,25.0,36.2,7.4,67.4
2530,117,Victorville,San Bernardino,Jul 2014,9.26,0.02,633.0,10.2,94.3,64.2,81.1,55.0,15.0,28.0,44.6,6.4,70.6
2531,117,Victorville,San Bernardino,Aug 2014,8.52,0.08,593.0,9.8,91.5,62.9,78.1,56.0,16.0,30.0,43.2,6.3,70.8
2532,117,Victorville,San Bernardino,Sep 2014,6.68,0.01,521.0,10.3,89.0,60.7,75.9,60.0,19.0,35.0,44.9,5.4,69.4
2533,117,Victorville,San Bernardino,Oct 2014,4.86,0.01,430.0,6.7,82.1,48.6,65.7,58.0,16.0,32.0,33.3,4.0,63.1
2534,117,Victorville,San Bernardino,Nov 2014,3.02,0.09,323.0,5.4,67.9,38.5,53.0,64.0,20.0,39.0,26.5,4.8,55.1
2535,117,Victorville,San Bernardino,Dec 2014,1.6,1.09,219.0,7.2,56.9,35.8,46.0,87.0,44.0,65.0,34.4,3.8,50.2
2536,117,Victorville,San Bernardino,Jan 2015,1.94,0.84,252.0,6.1,61.0,34.2,46.6,82.0,31.0,54.0,29.9,2.8,48.2
2537,117,Victorville,San Bernardino,Feb 2015,3.4,0.46,382.0,6.0,69.9,39.0,54.6,74.0,21.0,43.0,31.0,4.7,51.2
2538,117,Victorville,San Bernardino,Mar 2015,5.39,0.01,492.0,5.4,73.8,42.4,58.8,63.0,16.0,33.0,28.2,4.5,54.7
2539,117,Victorville,San Bernardino,Apr 2015,6.55,0.0,622.0,5.3,73.0,44.7,59.2,55.0,17.0,32.0,27.1,6.3,58.4
2540,117,Victorville,San Bernardino,May 2015,7.65,0.06,658.0,7.7,74.0,49.3,61.9,69.0,26.0,43.0,37.4,8.0,61.7
2541,117,Victorville,San Bernardino,Jun 2015,8.75,0.03,660.0,8.8,91.9,61.1,77.8,53.0,15.0,28.0,40.2,6.4,67.7
2542,117,Victorville,San Bernardino,Jul 2015,8.67,0.91,628.0,11.8,89.4,62.5,76.5,67.0,20.0,38.0,47.8,7.0,69.9
2543,117,Victorville,San Bernardino,Aug 2015,9.27,0.03,621.0,9.4,96.0,64.3,81.3,54.0,12.0,26.0,42.7,6.4,71.1
2544,117,Victorville,San Bernardino,Sep 2015,6.72,0.03,506.0,11.3,89.4,61.2,75.7,65.0,19.0,37.0,47.0,6.0,70.2
2545,117,Victorville,San Bernardino,Oct 2015,4.26,0.01,386.0,10.0,78.7,52.9,65.8,73.0,27.0,43.0,41.6,4.2,65.8
2546,117,Victorville,San Bernardino,Nov 2015,2.9,0.01,331.0,4.4,62.0,34.0,48.0,66.0,20.0,38.0,22.9,4.9,52.9
2547,117,Victorville,San Bernardino,Dec 2015,2.16,0.02,269.0,4.2,55.9,29.2,41.8,72.0,26.0,46.0,21.5,5.3,46.0
2548,117,Victorville,San Bernardino,Jan 2016,2.03,0.06,251.0,5.9,57.1,32.9,44.5,82.0,36.0,58.0,30.1,4.7,45.3
2549,117,Victorville,San Bernardino,Feb 2016,3.51,0.01,396.0,4.5,68.9,34.3,51.4,69.0,15.0,35.0,23.8,4.1,47.7
2550,117,Victorville,San Bernardino,Mar 2016,5.16,0.0,493.0,6.3,69.4,40.9,55.7,72.0,23.0,43.0,32.1,6.4,53.4
2551,117,Victorville,San Bernardino,Apr 2016,6.26,0.56,575.0,6.4,72.9,46.0,60.0,64.0,21.0,38.0,31.5,6.4,57.7
2552,117,Victorville,San Bernardino,May 2016,7.82,0.0,678.0,8.4,77.3,50.3,64.0,71.0,23.0,43.0,39.9,7.4,62.2
2553,117,Victorville,San Bernardino,Jun 2016,9.43,0.0,699.0,8.0,94.7,61.4,79.4,48.0,12.0,24.0,38.4,6.6,68.6
2554,117,Victorville,San Bernardino,Jul 2016,10.59,0.01,697.0,8.3,96.7,66.4,82.5,44.0,11.0,22.0,38.7,7.6,70.6
2555,117,Victorville,San Bernardino,Aug 2016,9.14,0.0,616.0,8.6,95.2,63.1,80.5,49.0,11.0,24.0,39.6,6.1,70.7
2556,117,Victorville,San Bernardino,Sep 2016,6.7,0.0,530.0,7.8,86.2,55.1,71.6,55.0,15.0,30.0,36.9,5.8,66.9
2557,117,Victorville,San Bernardino,Oct 2016,4.73,0.44,393.0,7.7,77.7,50.1,64.1,64.0,21.0,38.0,35.9,5.7,61.8
2558,117,Victorville,San Bernardino,Nov 2016,2.91,0.1,314.0,5.4,68.3,37.3,52.9,70.0,20.0,40.0,28.1,4.1,54.3
2559,117,Victorville,San Bernardino,Dec 2016,2.0,2.63,244.0,5.4,58.0,33.4,45.1,78.0,31.0,51.0,26.6,4.6,46.3
2560,117,Victorville,San Bernardino,Jan 2017,2.49,0.78,281.0,5.4,64.1,35.2,49.4,72.0,23.0,44.0,27.5,3.8,47.3
2561,117,Victorville,San Bernardino,Feb 2017,2.88,1.28,331.0,6.1,63.6,39.4,51.2,73.0,30.0,48.0,30.7,5.9,49.1
2562,117,Victorville,San Bernardino,Mar 2017,5.62,0.0,512.0,5.9,71.3,41.1,56.7,68.0,19.0,38.0,30.5,6.1,54.0
2563,117,Victorville,San Bernardino,Apr 2017,6.97,0.0,604.0,5.7,73.7,45.1,60.7,59.0,17.0,32.0,29.1,7.1,58.1
2564,117,Victorville,San Bernardino,May 2017,7.99,0.08,685.0,7.1,80.1,49.2,65.6,64.0,19.0,35.0,35.1,6.9,62.8
2565,117,Victorville,San Bernardino,Jun 2017,9.36,0.0,741.0,7.5,93.4,58.3,77.9,52.0,12.0,25.0,36.8,6.5,68.3
2566,117,Victorville,San Bernardino,Jul 2017,9.8,0.0,668.0,10.3,98.1,66.5,83.5,51.0,14.0,26.0,44.8,6.5,71.6
2567,117,Victorville,San Bernardino,Aug 2017,8.47,0.06,598.0,11.2,92.7,65.2,79.6,60.0,17.0,32.0,46.5,6.7,71.8
2568,117,Victorville,San Bernardino,Sep 2017,6.28,0.0,521.0,6.7,78.5,48.3,64.0,62.0,19.0,36.0,34.5,4.5,65.6
2569,117,Victorville,San Bernardino,Oct 2017,4.68,0.0,440.0,5.6,80.0,45.4,62.9,54.0,14.0,29.0,28.0,4.1,61.5
2570,117,Victorville,San Bernardino,Nov 2017,2.94,0.0,298.0,6.6,71.1,41.0,55.7,68.0,24.0,43.0,32.2,4.5,56.4
2571,117,Victorville,San Bernardino,Dec 2017,2.55,0.0,261.0,2.6,63.7,30.0,46.6,45.0,12.0,24.0,10.6,3.5,46.1
2572,121,Dixon,Sacramento Valley,Jan 2013,1.71,0.77,235.0,7.0,56.0,29.4,41.3,97.0,50.0,78.0,34.6,4.6,44.8
2573,121,Dixon,Sacramento Valley,Feb 2013,2.93,0.17,347.0,7.3,63.2,32.3,46.8,95.0,39.0,68.0,36.2,6.7,48.9
2574,121,Dixon,Sacramento Valley,Mar 2013,4.11,0.87,433.0,10.1,68.9,40.0,54.1,95.0,44.0,70.0,44.0,6.7,56.5
2575,121,Dixon,Sacramento Valley,Apr 2013,7.03,0.64,591.0,10.2,76.1,46.3,61.3,86.0,35.0,57.0,44.2,9.3,63.3
2576,121,Dixon,Sacramento Valley,May 2013,7.81,0.08,654.0,11.9,79.5,50.1,64.9,86.0,37.0,58.0,48.4,9.0,68.3
2577,121,Dixon,Sacramento Valley,Jun 2013,7.83,0.14,670.0,15.0,85.2,53.8,69.1,90.0,41.0,62.0,55.0,8.4,73.0
2578,121,Dixon,Sacramento Valley,Jul 2013,8.32,0.0,680.0,15.6,87.3,55.6,70.1,90.0,38.0,62.0,56.4,9.9,73.2
2579,121,Dixon,Sacramento Valley,Aug 2013,7.06,0.0,610.0,16.1,85.7,54.7,68.5,94.0,41.0,67.0,57.3,8.9,71.8
2580,121,Dixon,Sacramento Valley,Sep 2013,5.51,0.64,486.0,14.4,82.5,52.5,66.8,91.0,41.0,64.0,53.8,7.9,70.7
2581,121,Dixon,Sacramento Valley,Oct 2013,4.6,0.01,392.0,8.9,77.1,43.8,59.3,81.0,29.0,53.0,41.1,6.2,64.9
2582,121,Dixon,Sacramento Valley,Nov 2013,2.65,0.57,250.0,8.2,67.7,40.4,52.4,85.0,40.0,63.0,38.9,5.3,57.8
2583,121,Dixon,Sacramento Valley,Dec 2013,1.89,0.01,231.0,5.6,59.5,28.7,42.7,87.0,34.0,60.0,29.1,3.4,49.0
2584,121,Dixon,Sacramento Valley,Jan 2014,2.32,0.15,239.0,6.5,66.2,33.3,47.6,83.0,33.0,58.0,32.7,4.7,49.5
2585,121,Dixon,Sacramento Valley,Feb 2014,1.86,5.27,254.0,9.8,61.9,38.9,49.7,98.0,59.0,81.0,43.5,6.7,54.5
2586,121,Dixon,Sacramento Valley,Mar 2014,3.79,1.66,383.0,10.4,67.9,43.1,55.4,91.0,50.0,70.0,44.9,7.4,59.2
2587,121,Dixon,Sacramento Valley,Apr 2014,5.42,1.61,549.0,11.7,73.4,43.1,58.5,97.0,45.0,70.0,48.4,6.8,63.4
2588,121,Dixon,Sacramento Valley,May 2014,7.8,0.0,662.0,11.9,80.6,49.6,65.1,87.0,35.0,57.0,48.8,8.5,68.5
2589,121,Dixon,Sacramento Valley,Jun 2014,8.54,0.0,712.0,14.0,86.3,53.4,69.2,89.0,35.0,58.0,53.3,9.7,71.9
2590,121,Dixon,Sacramento Valley,Jul 2014,8.43,0.0,680.0,16.1,88.1,57.6,71.9,88.0,39.0,61.0,57.3,9.9,74.9
2591,121,Dixon,Sacramento Valley,Aug 2014,6.89,0.0,588.0,16.1,85.6,55.3,69.2,92.0,42.0,66.0,57.3,8.9,74.8
2592,121,Dixon,Sacramento Valley,Sep 2014,5.39,0.36,517.0,15.1,85.1,52.1,67.8,94.0,40.0,66.0,55.5,6.8,72.8
2593,121,Dixon,Sacramento Valley,Oct 2014,4.06,0.7,367.0,11.8,80.4,46.7,63.2,88.0,36.0,61.0,48.3,5.5,67.4
2594,121,Dixon,Sacramento Valley,Nov 2014,1.79,1.29,220.0,9.8,65.8,38.4,50.7,97.0,53.0,78.0,43.7,4.3,60.8
2595,121,Dixon,Sacramento Valley,Dec 2014,1.09,8.18,129.0,9.2,56.2,36.5,44.7,96.0,75.0,90.0,41.4,6.5,58.3
2596,121,Dixon,Sacramento Valley,Jan 2015,1.5,0.05,203.0,8.2,58.8,31.9,43.2,99.0,62.0,87.0,39.2,4.1,50.1
2597,121,Dixon,Sacramento Valley,Feb 2015,2.39,3.06,292.0,9.9,64.5,37.6,50.2,97.0,57.0,80.0,43.7,6.1,54.3
2598,121,Dixon,Sacramento Valley,Mar 2015,4.45,0.39,443.0,10.9,73.4,41.8,57.1,97.0,39.0,68.0,46.5,5.6,58.3
2599,121,Dixon,Sacramento Valley,Apr 2015,6.17,0.9,592.0,10.0,73.1,42.6,58.3,92.0,37.0,60.0,43.6,8.0,63.3
2600,121,Dixon,Sacramento Valley,May 2015,6.87,0.0,651.0,12.5,73.5,48.2,60.0,93.0,50.0,71.0,50.3,10.4,68.0
2601,121,Dixon,Sacramento Valley,Jun 2015,7.99,0.07,689.0,15.3,87.4,54.5,70.1,90.0,39.0,61.0,55.9,8.3,72.4
2602,121,Dixon,Sacramento Valley,Jul 2015,8.26,0.0,644.0,16.1,87.0,58.3,71.2,87.0,40.0,62.0,57.3,10.2,73.4
2603,121,Dixon,Sacramento Valley,Aug 2015,7.16,0.0,580.0,15.4,87.5,56.0,70.8,90.0,36.0,60.0,56.1,8.5,72.6
2604,121,Dixon,Sacramento Valley,Sep 2015,5.38,0.06,453.0,12.8,86.4,53.5,69.0,82.0,31.0,54.0,50.9,6.8,70.7
2605,121,Dixon,Sacramento Valley,Oct 2015,4.03,0.03,357.0,12.8,82.8,50.3,65.8,89.0,35.0,60.0,50.8,5.2,69.1
2606,121,Dixon,Sacramento Valley,Nov 2015,1.92,1.33,241.0,9.2,63.5,37.7,49.8,94.0,50.0,75.0,41.8,4.7,60.7
2607,121,Dixon,Sacramento Valley,Dec 2015,1.24,1.71,166.0,8.3,54.9,33.8,44.2,97.0,61.0,82.0,38.8,5.9,55.9
2608,121,Dixon,Sacramento Valley,Jan 2016,1.12,6.08,153.0,9.7,55.1,39.0,46.5,97.0,73.0,89.0,43.1,6.6,55.9
2609,121,Dixon,Sacramento Valley,Feb 2016,2.64,0.55,316.0,9.9,66.5,37.3,51.4,98.0,50.0,77.0,44.0,5.3,57.7
2610,121,Dixon,Sacramento Valley,Mar 2016,3.32,5.43,374.0,11.0,65.7,41.9,53.5,98.0,56.0,79.0,46.7,7.2,61.9
