,County,Year,ETo (in),Precip (in),Sol Rad (Ly/day),Avg Vap Pres (mBars),Max Air Temp (F),Min Air Temp (F),Avg Air Temp (F),Max Rel Hum (%),Min Rel Hum (%),Avg Rel Hum (%),Dew Point (F),Avg Wind Speed (mph),Avg Soil Temp (F)
254,Shasta,2018,102.29000000000009,30.349999999999987,458.6175115207373,9.31566820276497,108.6,10.0,58.39631336405533,100.0,5.0,55.99231950844854,40.98448540706598,3.8731182795698906,59.14454685099844
255,Shasta,2019,100.24999999999994,77.29999999999997,424.8567493112948,9.264738292011025,105.7,1.3,55.07451790633608,100.0,6.0,62.38980716253444,40.79972451790633,4.1668044077134985,56.40909090909085
256,Shasta,2020,89.53000000000002,24.000000000000004,490.87476280834915,9.730170777988622,111.4,14.2,59.0878557874763,100.0,6.0,56.62618595825427,42.110436432637584,4.298481973434534,59.77153700189755
257,Siskiyou,2013,47.150000000000084,6.460000000000002,416.5192307692308,7.19285714285715,94.1,-15.4,46.128296703296684,100.0,10.0,62.193820224719104,32.719662921348316,4.680219780219784,50.6739010989011
258,Siskiyou,2014,47.82000000000008,10.959999999999994,397.2630136986301,7.465479452054797,93.6,1.4,49.08575342465754,97.0,8.0,61.26575342465753,35.31397260273971,4.983835616438357,52.634530386740344
259,Siskiyou,2015,125.53000000000011,35.859999999999964,424.6054421768707,8.25986078886311,103.0,-14.4,51.80079365079367,100.0,11.0,61.28504672897196,37.874766355140174,4.147447795823664,55.66360544217694
260,Siskiyou,2016,141.25,58.58000000000004,391.0192660550459,7.7636697247706365,102.8,-15.3,48.82477064220179,100.0,10.0,65.94248608534323,36.75236768802228,4.592385321100916,51.9415596330275
261,Siskiyou,2017,140.06000000000012,40.73000000000001,389.6264840182648,7.7621917808219045,103.7,-15.6,48.171428571428514,100.0,8.0,65.690587138863,36.059273066169624,4.726575342465749,51.568219178082146
262,Siskiyou,2018,139.27000000000007,37.38,396.6761467889908,7.27238532110092,98.7,1.1,47.85633027522935,100.0,8.0,62.488073394495416,34.62972477064221,4.228440366972475,51.74385321100926
263,Siskiyou,2019,149.45000000000041,45.710000000000015,373.15271317829456,7.281317829457368,96.9,-5.0,46.4368217054264,100.0,0.0,66.1062015503876,34.80705426356587,4.401937984496126,50.90984496124037
264,Siskiyou,2020,210.3199999999996,25.519999999999982,472.293620292083,7.941813989239053,102.8,1.2,52.61414296694851,100.0,6.0,57.61260568793236,36.882859338970086,4.687548039969254,55.77117601844731
265,Solano,2013,122.6500000000001,11.009999999999996,448.1084558823529,10.067279411764687,107.3,20.1,59.57619485294125,100.0,5.0,56.728860294117645,42.95707720588234,5.879871323529404,60.80238970588237
266,Solano,2014,114.16000000000001,55.56000000000001,414.5325987144169,11.15050505050506,105.1,23.2,61.23314967860421,100.0,5.0,60.83103764921947,46.31349862258966,5.84435261707989,63.126218951242016
267,Solano,2015,115.02000000000002,21.829999999999995,407.72155411655876,11.06545623836126,106.9,21.8,60.29812030075195,100.0,9.0,62.49101229895932,46.17786187322603,5.9034958601655925,62.50518518518525
268,Solano,2016,111.47000000000017,56.550000000000004,409.1393442622951,11.219216757741354,106.6,23.6,60.23816029143898,100.0,8.0,64.47435897435898,46.812271062271066,5.706648451730414,62.892844036697205
269,Solano,2017,112.54999999999998,77.34000000000006,406.94520547945206,10.207579908675791,111.3,14.6,59.66849315068495,100.0,1.0,61.510921177587846,44.31813865147191,5.6398173515981815,64.09185606060612
270,Solano,2018,107.67000000000002,24.169999999999998,457.42923076923074,10.888923076923058,103.2,19.5,58.97723076923078,100.0,1.0,62.52,45.10446153846161,6.681384615384622,61.61830769230766
271,Solano,2019,111.20000000000013,47.949999999999996,450.303324099723,11.794321329639894,103.5,24.1,59.373961218836506,100.0,11.0,68.09418282548476,47.782825484764466,6.536565096952908,59.380747922437614
272,Solano,2020,96.32000000000002,5.259999999999996,521.6912621359223,12.150485436893211,109.7,26.6,62.10776699029123,100.0,1.0,63.72621359223301,48.711262135922325,6.9244660194174825,60.6669902912621
273,Sonoma,2013,139.90000000000026,19.539999999999992,421.0123711340206,10.127197802197799,101.9,16.0,53.1677884615384,100.0,0.0,71.2568870523416,43.42252066115705,3.229052197802201,58.54069423929101
274,Sonoma,2014,136.03000000000023,134.39000000000004,397.7842323651452,11.377307425399044,101.2,17.6,55.854192654192616,100.0,0.0,74.07152777777777,47.15583333333336,3.3185901865929504,61.882971268395295
275,Sonoma,2015,138.64999999999998,54.210000000000115,416.42045454545456,11.311727078891257,105.8,15.8,56.09438920454545,100.0,8.0,72.97439544807966,46.970412517780936,3.3122159090909107,62.30563165905631
276,Sonoma,2016,122.91000000000027,137.6800000000003,400.00691085003456,12.627586206896554,100.7,16.9,54.484827586206954,100.0,12.0,78.24253731343283,47.03719193427935,3.1373793103448318,62.589067055393755
277,Sonoma,2017,173.93,111.50000000000023,405.61348803480786,11.069035532994928,110.3,17.8,54.851015965167,100.0,7.0,74.4921816827997,46.27438570364851,3.103550724637683,62.005087319666046
278,Sonoma,2018,165.64999999999995,99.4400000000003,398.3806024981631,10.940999265246152,98.9,18.2,54.6214548126377,100.0,7.0,73.9529757531227,45.941513592946364,3.098016164584864,61.2196179279942
279,Sonoma,2019,177.99999999999997,152.5100000000002,402.28800557880055,11.42977684797768,102.1,22.3,55.893863319386355,100.0,5.0,74.08786610878661,47.126847977684825,3.2936541143654074,61.399372384937244
280,Sonoma,2020,146.16999999999993,23.770000000000003,472.5182555780933,11.626166328600407,107.6,26.7,56.98032454361059,100.0,11.0,72.72920892494929,47.77576064908726,3.346551724137928,63.71663286004063
281,Stanislaus,2013,174.53000000000043,10.539999999999987,451.2197802197802,10.936721611721609,104.1,20.9,59.58007380073795,99.0,0.0,61.117158671586715,45.477952029520296,4.918956043956049,61.116300366300365
282,Stanislaus,2014,170.3100000000004,29.980000000000004,435.8731343283582,11.995153774464127,104.7,24.8,62.423299161230204,100.0,0.0,62.69209039548023,48.42016965127238,4.996272134203173,63.25075901328268
283,Stanislaus,2015,167.0100000000001,19.00999999999999,426.30438756855574,12.096340347666972,104.1,19.1,61.33354779411755,100.0,13.0,65.39162790697675,48.63953488372094,4.8950684931506805,62.126700507614245
284,Stanislaus,2016,168.10000000000005,42.629999999999995,437.58874878758485,11.841148325358866,103.6,23.4,61.95277777777773,100.0,13.0,63.88331726133076,48.47810993249757,5.010526315789469,63.61206896551715
285,Stanislaus,2017,165.81000000000031,32.839999999999996,422.8541666666667,12.065118483412327,106.5,23.3,61.634185606060626,100.0,10.0,64.74540174249758,48.26611810261384,4.997821969696972,62.092323232323196
286,Stanislaus,2018,146.08000000000007,32.87,421.1643286573146,11.413527054108217,102.0,22.3,59.42224448897788,100.0,0.0,65.85370741482966,46.977655310621216,4.834268537074147,60.74779559118241
287,Stanislaus,2019,158.09999999999997,41.69000000000004,446.04820415879016,12.820132325141776,101.5,24.6,60.777977315689846,100.0,0.0,70.16446124763705,50.1052930056711,4.785255198487716,61.46294896030247
288,Stanislaus,2020,122.36000000000006,11.70999999999999,503.92917847025495,13.451274787535391,113.1,24.9,62.97167138810202,100.0,0.0,67.60906515580737,51.08966005665724,4.748158640226624,61.96798866855525
289,Sutter,2013,56.09999999999994,5.49,454.61813186813185,11.374450549450547,107.3,17.6,59.06923076923084,98.0,10.0,63.74166666666667,45.87972222222221,4.764010989010992,60.453867403314895
290,Sutter,2014,53.52000000000001,16.47,429.6356164383562,12.437260273972603,105.6,21.6,61.66575342465747,98.0,13.0,65.61263736263736,49.257967032967024,4.737808219178085,62.43534246575343
291,Sutter,2015,51.03000000000004,7.369999999999998,404.2,12.238082191780826,105.4,22.8,60.82273972602741,99.0,17.0,66.30958904109589,48.84109589041095,4.823287671232875,63.6175342465754
292,Sutter,2016,49.39999999999997,19.5,406.0192837465565,12.665564738292018,102.5,25.5,60.41873278236918,98.0,15.0,70.11602209944752,50.00552486187847,4.488980716253444,61.49807162534435
293,Sutter,2017,51.50999999999993,21.089999999999996,399.2739726027397,12.386301369863018,107.9,26.9,61.10739726027396,98.0,12.0,66.48189415041783,48.64122562674094,4.685479452054794,61.248493150684965
294,Sutter,2018,53.42,16.45,435.13461538461536,11.722252747252751,107.1,25.2,60.09423076923079,98.0,11.0,64.87362637362638,47.52802197802198,4.437912087912086,61.66318681318674
295,Sutter,2019,52.390000000000036,25.08000000000001,430.53698630136984,11.943835616438356,105.5,26.9,60.14849315068492,98.0,11.0,65.96986301369863,47.975342465753435,4.449041095890414,62.24630136986302
296,Sutter,2020,44.980000000000004,4.059999999999999,496.0038314176245,12.3448275862069,104.0,27.5,62.995785440613034,97.0,11.0,62.00766283524904,49.00114942528735,4.615325670498088,65.50229885057472
297,Tehama,2014,16.029999999999998,14.249999999999998,329.5744680851064,12.500729927007297,101.7,30.1,62.17375886524822,100.0,11.0,67.86764705882354,49.655882352941184,5.035036496350364,62.58642857142858
298,Tehama,2015,58.3,6.27,437.64383561643837,11.75479452054795,107.3,25.7,63.020718232044246,100.0,10.0,59.76519337016575,47.70939226519341,5.221643835616439,61.79945205479455
299,Tehama,2016,55.31000000000001,14.679999999999996,427.2049180327869,12.14398907103825,105.7,26.7,62.28579234972682,100.0,14.0,64.06027397260274,48.74383561643835,5.695355191256831,62.074316939890764
300,Tehama,2017,57.09999999999996,16.23,433.0054794520548,12.11041095890411,108.0,25.8,62.20602739726019,100.0,13.0,62.534246575342465,47.93095890410959,5.827123287671235,61.23846153846153
301,Tehama,2018,56.96000000000005,16.159999999999993,436.82872928176795,11.641160220994479,105.9,24.2,61.670165745856316,100.0,10.0,60.806629834254146,46.68232044198894,5.330110497237575,60.62817679558012
302,Tehama,2019,57.050000000000026,24.319999999999997,447.86478873239435,11.918591549295773,107.0,26.3,61.990140845070364,100.0,0.0,60.709859154929575,45.35408450704225,5.663943661971833,61.166760563380315
303,Tehama,2020,55.70999999999998,6.029999999999999,494.3618421052632,13.50296052631577,109.1,27.6,66.48914473684212,100.0,0.0,59.088815789473685,50.83421052631579,5.216776315789471,65.11348684210516
304,Tulare,2013,113.41000000000007,6.949999999999998,454.00961538461536,10.660660247592848,107.7,19.7,61.93859890109901,100.0,9.0,55.42916093535076,44.84869325997247,3.026923076923078,64.61731301939065
305,Tulare,2014,117.1,7.669999999999994,449.78356164383564,10.765890410958908,109.8,23.0,64.82194787379974,100.0,9.0,53.270604395604394,45.78118131868133,2.9680821917808253,65.42251552795027
306,Tulare,2015,114.06999999999996,9.039999999999996,441.0712328767123,10.72575342465755,107.5,11.7,62.73868312757201,100.0,8.0,56.06896551724138,45.1531034482759,3.0810958904109604,67.67981072555204
307,Tulare,2016,113.9500000000001,10.649999999999995,471.2071651090343,10.617445482866037,107.4,21.5,63.660591900311445,96.0,11.0,54.9109375,45.44531249999997,3.2257009345794403,70.26253918495303
308,Tulare,2017,108.05,11.29999999999999,429.31015299026427,11.409040333796925,113.3,21.4,62.33143254520167,100.0,10.0,58.9009900990099,46.2536067892504,3.038942976356051,67.65903271692746
309,Tulare,2018,112.15000000000009,11.269999999999989,452.82849239280773,11.343291839557406,105.8,21.3,62.30580912863072,100.0,11.0,58.83540802213001,46.61977869986172,2.9954356846473056,67.30622406639012
310,Tulare,2019,163.5800000000001,36.789999999999985,459.72983114446527,11.377767354596623,107.3,23.2,62.34896810506564,100.0,1.0,59.57598499061913,46.8375234521576,3.1190431519699815,66.49934333958723
311,Tulare,2020,153.25,19.59,514.0600706713781,12.662544169611316,107.5,23.6,66.67844522968187,100.0,0.0,56.95288574793875,49.64581861012961,3.196702002355716,68.67467608951699
312,Ventura,2013,104.11000000000001,6.919999999999999,429.20054945054943,12.06112637362638,96.1,31.2,60.31593406593402,100.0,5.0,66.37774725274726,47.47623626373624,3.7608516483516468,64.02664835164836
313,Ventura,2014,133.35000000000005,20.72,435.30592105263156,12.881369248035938,101.6,21.9,62.451986754966875,100.0,4.0,67.39795918367346,49.73847900113506,3.5741863075196436,67.08991228070181
314,Ventura,2015,158.34999999999994,34.849999999999945,436.71324200913244,12.918173515981726,106.6,29.6,63.085191956124284,100.0,6.0,64.5881809787627,49.33222530009235,3.3043835616438333,66.49387008234223
315,Ventura,2016,162.41000000000008,47.06000000000006,434.93078324225866,12.576502732240451,105.0,23.3,61.971219065077904,100.0,5.0,67.0354147250699,49.10466417910451,3.8880692167577378,65.38394160583941
316,Ventura,2017,165.82999999999964,46.76000000000007,435.5178082191781,11.713972602739709,104.9,10.1,62.31437788018428,100.0,1.0,66.30792996910402,48.143357363542705,3.720821917808221,65.98867579908678
317,Ventura,2018,156.09999999999965,28.82,445.40900562851783,12.766135084427775,96.1,28.9,61.80619136960593,100.0,3.0,66.4953095684803,48.88799249530956,3.6256097560975578,65.0972795497186
318,Ventura,2019,141.3199999999999,66.74000000000004,473.423828125,12.518652343749991,98.0,30.9,60.66259765624999,100.0,0.0,68.1640625,48.698925781250054,3.795312499999995,63.82695312499995
319,Ventura,2020,121.21999999999986,23.769999999999996,510.67197875166005,13.328950863213821,104.1,31.4,61.49057104913676,100.0,8.0,70.40770252324037,50.927888446215086,3.5782204515272227,65.40703851261624
320,Yolo,2013,123.09999999999998,15.079999999999991,439.2493125572869,10.148626373626362,108.1,22.1,60.83003663003659,98.0,8.0,54.46520146520147,43.232600732600716,4.40558608058608,61.439344262295045
321,Yolo,2014,116.72000000000013,47.55000000000003,412.06410256410254,11.360164835164836,106.5,26.4,63.218498168498094,100.0,9.0,57.895508707607696,46.84885426214482,4.293223443223441,65.27432306255837
322,Yolo,2015,116.95999999999994,22.870000000000033,430.1187384044527,11.159452054794508,106.8,25.9,62.35707762557076,100.0,8.0,58.71780821917808,46.504748858447506,4.156489945155395,65.40789962825284
323,Yolo,2016,112.00000000000028,56.050000000000125,422.9525114155251,11.184579870729447,104.1,26.9,62.4259962049336,100.0,10.0,60.94571428571429,47.51971428571422,3.9837739288969924,64.99346224677726
324,Yolo,2017,113.62000000000003,73.33000000000013,410.57351598173517,11.465963302752275,109.2,27.0,62.337570093458,100.0,0.0,61.165719696969695,47.22471590909093,3.9913242009132444,64.49145775301766
325,Yolo,2018,114.41000000000011,28.660000000000007,431.4441379310345,11.053379310344837,104.8,26.1,61.58937931034483,100.0,8.0,59.41655172413793,45.952413793103425,5.026068965517239,61.753655172413815
326,Yolo,2019,103.37000000000003,52.170000000000016,423.8798842257598,11.326338639652686,106.7,28.0,61.14182344428362,100.0,0.0,61.94211287988423,46.52590448625176,5.039652677279309,61.04471780028944
327,Yolo,2020,93.16000000000011,7.799999999999993,484.6576923076923,11.652307692307696,107.6,31.5,64.02980769230771,100.0,0.0,57.79615384615385,47.538653846153835,5.125961538461537,63.66942307692312
328,Yuba,2013,56.47000000000005,6.88,443.7664835164835,10.571153846153841,104.5,21.1,62.84093406593408,100.0,0.0,53.217032967032964,44.34478021978021,4.051098901098898,62.119780219780246
329,Yuba,2014,53.810000000000045,26.379999999999985,411.0054794520548,11.619999999999996,104.3,30.1,64.93013698630143,100.0,9.0,56.821917808219176,47.52438356164388,4.117260273972601,63.00986301369865
330,Yuba,2015,54.67,13.019999999999996,416.14520547945204,11.535342465753418,104.6,27.5,64.00602739726021,100.0,13.0,57.93698630136986,47.33205479452053,4.0254794520547925,63.708493150684966
331,Yuba,2016,51.829999999999984,28.699999999999996,397.7041095890411,11.87260273972603,102.6,28.5,63.419999999999945,100.0,12.0,61.934065934065934,48.49917582417584,4.248493150684934,63.33605633802811
332,Yuba,2017,50.649999999999956,33.790000000000006,391.4820936639118,12.415702479338837,107.2,29.8,63.73774104683202,100.0,14.0,62.31920903954802,48.65112994350284,4.342699724517904,63.71597796143253
333,Yuba,2018,53.660000000000025,29.459999999999997,414.3736263736264,10.895329670329662,102.6,25.1,63.0071428571428,100.0,6.0,56.65934065934066,45.538186813186805,4.0810439560439535,63.53873626373623
334,Yuba,2019,50.31000000000002,38.850000000000016,389.3659217877095,10.772625698324022,102.8,28.5,62.072067039106145,99.0,7.0,57.332402234636874,45.23156424581004,4.482681564245802,62.480446927374345
335,Yuba,2020,43.9,9.42,453.8488372093023,10.947674418604649,109.2,29.8,65.56240310077516,97.0,6.0,52.28294573643411,45.88914728682171,4.168604651162792,64.26782945736431
8,Mono,2014,0.0,12.079999999999995,381.93037974683546,5.827848101265823,97.4,10.4,54.297402597402595,100.0,4.0,42.94155844155844,30.024836601307186,7.3246835443038,57.210126582278484
9,Mono,2015,0.0,37.040000000000006,415.11570247933884,5.773553719008262,96.3,-1.8,50.87257617728527,100.0,4.0,47.125,28.975277777777784,6.8487603305785125,51.67793296089387
10,Mono,2016,0.0,57.91000000000001,443.2103825136612,5.16857923497268,98.7,-3.6,50.71284153005471,100.0,4.0,44.50273224043716,26.830601092896174,7.88142076502733,49.26311475409839
11,Mono,2017,0.0,92.32000000000002,433.62191780821917,5.809863013698627,97.1,2.4,49.55972602739725,98.0,5.0,48.16528925619835,28.997520661157036,7.646027397260282,51.19196675900278
12,Mono,2019,33.82999999999998,5.56,460.73056994818654,5.764766839378233,92.0,4.6,50.38860103626944,99.0,9.0,46.461139896373055,28.563730569948163,7.091191709844557,51.31917098445599
13,Mono,2020,47.240000000000016,7.599999999999998,494.196,5.687200000000001,95.5,2.6,51.297999999999966,99.0,7.0,44.064,28.673199999999994,7.627999999999998,50.794799999999974
22,Plumas,2013,51.43999999999999,9.329999999999998,427.1923076923077,11.56868131868132,105.5,19.4,59.51895604395608,100.0,0.0,62.78512396694215,46.00909090909088,3.3604395604395605,60.376373626373635
23,Plumas,2014,49.39000000000004,21.59,414.62258953168043,13.954419889502775,115.1,27.4,62.99972375690607,100.0,0.0,69.18571428571428,51.04057142857136,3.176584022038566,61.80550964187328
24,Plumas,2015,80.61999999999989,13.549999999999997,430.5943060498221,12.021428571428583,106.8,23.6,62.68425760286227,100.0,0.0,69.6135831381733,48.82599531615919,3.2555309734513265,64.55284697508898
25,Plumas,2016,99.74999999999997,47.140000000000015,423.6693989071038,13.42745901639343,110.5,25.3,62.134289617486345,100.0,13.0,69.1440329218107,51.221262002743465,3.6290983606557403,63.185928961748594
26,Plumas,2017,104.45999999999994,44.00000000000003,425.8767123287671,13.77506849315071,115.4,27.8,63.31854395604391,100.0,12.0,66.7726618705036,50.14633093525182,3.899452054794521,62.79657534246579
27,Plumas,2018,95.48000000000003,34.37000000000002,423.3391557496361,12.655895196506554,115.9,22.6,61.461572052401756,100.0,1.0,65.58951965065502,49.0049490538573,3.512227074235805,61.89650655021844
28,Plumas,2019,98.34000000000007,56.600000000000016,424.3328729281768,12.621132596685092,103.9,26.7,60.62707182320437,100.0,1.0,67.6671270718232,49.05676795580114,3.685911602209949,61.37334254143648
29,Plumas,2020,91.35,9.439999999999994,484.508896797153,14.02989323843416,109.7,28.5,64.73932384341644,100.0,8.0,64.3540925266904,51.72384341637011,3.5562277580071147,64.93914590747336
30,Glenn,2016,16.029999999999998,5.510000000000001,342.9862068965517,12.123308270676695,102.6,25.7,59.486206896551714,100.0,13.0,72.71428571428571,48.61278195488724,4.4030075187969935,61.64620689655175
31,Glenn,2017,54.20999999999998,16.750000000000018,412.53972602739725,12.781095890410949,109.0,26.9,62.219999999999985,100.0,10.0,64.94722222222222,49.01611111111111,5.470684931506853,61.73013698630143
32,Glenn,2018,52.74000000000001,9.269999999999998,406.6343490304709,12.259833795013858,103.2,21.8,61.29390581717449,100.0,8.0,63.85872576177285,47.93684210526319,5.0146814404432165,61.60110803324097
33,Glenn,2019,52.79000000000004,19.290000000000003,430.23512747875355,12.798866855524084,109.2,26.8,61.18583569405101,100.0,0.0,67.6798866855524,49.266855524079354,5.5878186968838515,62.32407932011334
34,Glenn,2020,46.42000000000001,1.6500000000000001,481.96062992125985,13.354724409448826,109.5,29.2,64.56929133858267,100.0,12.0,62.06299212598425,50.34015748031498,5.464173228346451,63.61456692913386
51,Madera,2013,504.3999999999992,23.589999999999982,459.08089500860586,10.266792842395057,109.1,13.9,62.67023399862347,100.0,6.0,53.01776384535005,43.453187042842075,4.598176187198896,62.66254733218598
52,Madera,2014,507.32999999999873,50.57000000000002,451.1370100589664,10.69812695109263,110.2,25.7,65.57390700902164,100.0,1.0,51.70107751129649,45.08022245394502,4.622199098161635,65.0650589868147
53,Madera,2015,487.81999999999937,44.990000000000045,437.3397326019883,10.493555022283171,108.8,22.7,64.29053822420276,100.0,0.0,53.582874828060525,44.826134800550136,4.440829619472066,64.65936420179688
