County,Year,Name,County IDs,Latitude,Longitude,Started,Acres Burned,Cal Fire Incident,Major Incident,ETo (in),Precip (in),Sol Rad (Ly/day),Avg Vap Pres (mBars),Max Air Temp (F),Min Air Temp (F),Avg Air Temp (F),Max Rel Hum (%),Min Rel Hum (%),Avg Rel Hum (%),Dew Point (F),Avg Wind Speed (mph),Avg Soil Temp (F),MWh,Ocean Proximity,Population,Households,Average Income,Average House Value
Lassen,2013,Coyote Fire,18,40.89,-120.96,2013-08-09 15:51:00+00:00,97,t,f,92.75000000000011,18.709999999999994,429.9792817679558,8.154820936639119,112.3,-13.4,54.40509641873277,100,8,54.41460055096419,36.79297520661157,4.0756198347107535,56.728512396694256,425.94,INLAND,27214,8543,27049,76176
Amador,2013,Roadrunner Fire,3,38.28,-120.97,2013-06-12 16:43:00+00:00,96,t,f,51.670000000000016,6.64,439.62745098039215,8.311484593837532,103.5,20.8,56.52941176470587,100,11,53.9327731092437,38.57086834733894,3.2064425770308125,61.269187675070015,310.34,INLAND,30039,10518,31065,117146
San Luis Obispo,2013,Creek Fire,40,35.44,-120.84,2013-09-24 03:20:00+00:00,94,t,f,198.5400000000001,17.189999999999923,439.33539518900346,10.616379903647628,101,20,55.40515463917529,100,-12,67.42366946778712,43.98984593837537,3.5991065292096143,60.379393521709154,1765.19,<1H OCEAN,215857,79734,32509,217929
Butte,2013,Branch Fire,4,39.66,-121.5,2013-08-01 16:01:00+00:00,92,t,t,51.43999999999999,9.329999999999998,427.1923076923077,11.56868131868132,105.5,19.4,59.51895604395608,100,0,62.78512396694215,46.00909090909088,3.3604395604395605,60.376373626373635,1502.98,INLAND,182120,71665,23777,90108
Madera,2013,Lilly 2 Fire,20,37.19,-119.79,2013-05-19 15:07:00+00:00,91,t,t,504.3999999999992,23.589999999999982,459.08089500860586,10.266792842395057,109.1,13.9,62.67023399862347,100,6,53.01776384535005,43.453187042842075,4.598176187198896,62.66254733218598,1577.58,INLAND,90967,29446,28228,89203
Riverside,2013,Water Fire,33,33.96,-116.65,2013-05-21 14:16:00+00:00,90,t,f,705.7600000000024,29.75000000000001,462.86552440290757,10.856196414653157,119.7,19,67.77426050856255,100,0,45.495943470295735,43.821015440984,4.654099636741037,66.37323980254612,15138.42,<1H OCEAN,1159159,400110,34210,141866
San Luis Obispo,2013,Adelaida Fire,40,35.63,-120.83,2013-07-07 13:16:00+00:00,85,t,f,198.5400000000001,17.189999999999923,439.33539518900346,10.616379903647628,101,20,55.40515463917529,100,-12,67.42366946778712,43.98984593837537,3.5991065292096143,60.379393521709154,1765.19,<1H OCEAN,215857,79734,32509,217929
Mendocino,2013,Retek Fire,23,39.04,-123.15,2013-11-22 10:06:00+00:00,82,t,f,56.60999999999997,5.98,477.90934065934067,9.7526170798898,106.8,15.2,55.84655647382922,96,7,62.19834710743802,42.440495867768625,3.8667582417582413,59.02369146005509,593.19,<1H OCEAN,79891,30231,26864,122931
Butte,2013,Centerville Fire,4,39.73,-121.71,2013-08-31 17:23:00+00:00,80,t,t,51.43999999999999,9.329999999999998,427.1923076923077,11.56868131868132,105.5,19.4,59.51895604395608,100,0,62.78512396694215,46.00909090909088,3.3604395604395605,60.376373626373635,1502.98,INLAND,182120,71665,23777,90108
Fresno,2013,Butte Fire,10,36.99,-119.23,2013-04-09 12:35:00+00:00,80,t,f,504.3999999999992,23.589999999999982,459.08089500860586,10.266792842395057,109.1,13.9,62.67023399862347,100,6,53.01776384535005,43.453187042842075,4.598176187198896,62.66254733218598,7499.04,INLAND,658377,218167,29646,86713
San Bernardino,2013,Silverwood Fire,36,34.32,-117.35,2013-07-25 15:09:00+00:00,75,t,f,255.9,17.669999999999987,474.43684500827356,6.23257993384785,119.1,1.7,58.71990077177513,100,4,36.917640511964386,28.9683917640512,4.885777287761852,56.7788150807899,14375.33,<1H OCEAN,1406961,464114,34659,127901
Madera,2013,Revis Fire,20,37.17,-119.76,2013-06-12 16:40:00+00:00,75,t,t,504.3999999999992,23.589999999999982,459.08089500860586,10.266792842395057,109.1,13.9,62.67023399862347,100,6,53.01776384535005,43.453187042842075,4.598176187198896,62.66254733218598,1577.58,INLAND,90967,29446,28228,89203
San Bernardino,2013,Lytle Fire,36,34.18,-117.44,2013-05-13 13:30:00+00:00,75,t,t,255.9,17.669999999999987,474.43684500827356,6.23257993384785,119.1,1.7,58.71990077177513,100,4,36.917640511964386,28.9683917640512,4.885777287761852,56.7788150807899,14375.33,<1H OCEAN,1406961,464114,34659,127901
Napa,2013,Silverado Fire,28,38.44,-122.35,2013-04-30 23:44:00+00:00,75,t,f,102.21000000000008,9.519999999999998,424.5508241758242,10.633104395604398,103.7,17.6,56.36634615384619,98,0,66.99035812672176,44.68209366391184,3.6024725274725324,58.91208791208789,1051.54,<1H OCEAN,108030,41264,39798,210965
San Bernardino,2013,Liveoak Fire,36,34,-117.11,2013-09-11 16:57:00+00:00,73,t,f,255.9,17.669999999999987,474.43684500827356,6.23257993384785,119.1,1.7,58.71990077177513,100,4,36.917640511964386,28.9683917640512,4.885777287761852,56.7788150807899,14375.33,<1H OCEAN,1406961,464114,34659,127901
Yuba,2013,McGanney Fire,58,39.21,-121.32,2013-07-08 09:59:00+00:00,73,t,f,56.47000000000005,6.88,443.7664835164835,10.571153846153841,104.5,21.1,62.84093406593408,100,0,53.217032967032964,44.34478021978021,4.051098901098898,62.119780219780246,489.02,INLAND,58228,19776,23159,76391
Butte,2013,Cedar Fire,4,39.63,-121.54,2013-05-01 04:16:00+00:00,72,t,t,51.43999999999999,9.329999999999998,427.1923076923077,11.56868131868132,105.5,19.4,59.51895604395608,100,0,62.78512396694215,46.00909090909088,3.3604395604395605,60.376373626373635,1502.98,INLAND,182120,71665,23777,90108
Modoc,2013,Rail Fire,25,41.57,-120.96,2013-09-07 17:30:00+00:00,68,f,f,48.360000000000056,5.1199999999999966,417.8448753462604,6.095027624309385,101.3,-15,45.10718232044198,100,10,58.052486187845304,29.712154696132593,4.750552486187845,50.0675141242938,169.1,INLAND,9678,3711,22668,51162
Ventura,2013,Wheeler Fire,56,34.38,-119.13,2013-11-14 11:05:00+00:00,64,t,f,104.11000000000001,6.919999999999999,429.20054945054943,12.06112637362638,96.1,31.2,60.31593406593402,100,5,66.37774725274726,47.47623626373624,3.7608516483516468,64.02664835164836,5397.69,<1H OCEAN,663408,215793,47464,261187
Riverside,2013,Tram Fire,33,33.95,-116.61,2013-08-06 13:39:00+00:00,60,f,f,705.7600000000024,29.75000000000001,462.86552440290757,10.856196414653157,119.7,19,67.77426050856255,100,0,45.495943470295735,43.821015440984,4.654099636741037,66.37323980254612,15138.42,<1H OCEAN,1159159,400110,34210,141866
Riverside,2013,Relay Fire,33,33.91,-117,2013-08-04 16:29:00+00:00,60,t,f,705.7600000000024,29.75000000000001,462.86552440290757,10.856196414653157,119.7,19,67.77426050856255,100,0,45.495943470295735,43.821015440984,4.654099636741037,66.37323980254612,15138.42,<1H OCEAN,1159159,400110,34210,141866
Nevada,2013,Tyler Fire,29,39.33,-121.11,2013-08-31 14:42:00+00:00,52,t,f,56.37999999999996,5.700000000000001,429.4340659340659,9.8423076923077,106.6,26.4,62.42609890109892,100,10,50.901685393258425,42.3699438202247,3.4634615384615386,62.84835164835167,656.13,INLAND,78510,30747,32913,150322
San Luis Obispo,2013,Toro Fire,40,35.46,-120.75,2013-11-08 10:30:00+00:00,51,t,t,198.5400000000001,17.189999999999923,439.33539518900346,10.616379903647628,101,20,55.40515463917529,100,-12,67.42366946778712,43.98984593837537,3.5991065292096143,60.379393521709154,1765.19,<1H OCEAN,215857,79734,32509,217929
Siskiyou,2013,Cottonwood Fire,47,41.92,-122.58,2013-08-15 14:40:00+00:00,50,t,f,47.150000000000084,6.460000000000002,416.5192307692308,7.19285714285715,94.1,-15.4,46.128296703296684,100,10,62.193820224719104,32.719662921348316,4.680219780219784,50.6739010989011,500.4,INLAND,43531,17302,21730,68233
Santa Clara,2013,Uvas Fire,43,37.14,-121.78,2013-07-12 13:09:00+00:00,50,t,f,57.49000000000001,2.8800000000000003,445.5631868131868,10.548760330578508,101.9,18,57.16620879120878,100,9,64.32782369146005,44.68209366391182,5.279945054945052,58.46483516483513,16572.12,<1H OCEAN,1486054,518634,55196,309327
Alameda,2013,Grant Fire,1,37.74,-121.59,2013-07-04 10:00:00+00:00,50,t,f,100.46999999999991,8.369999999999997,428.3008241758242,10.923076923076914,103.4,20.9,57.32074175824183,100,11,66.5013812154696,45.552071823204464,3.295329670329668,60.82774725274732,10618.66,<1H OCEAN,1257144,475074,43726,228486
San Luis Obispo,2013,Homestead Fire,40,35.51,-120.64,2013-05-25 17:35:00+00:00,50,t,f,198.5400000000001,17.189999999999923,439.33539518900346,10.616379903647628,101,20,55.40515463917529,100,-12,67.42366946778712,43.98984593837537,3.5991065292096143,60.379393521709154,1765.19,<1H OCEAN,215857,79734,32509,217929
Calaveras,2013,Bridges Fire,5,38.06,-120.45,2013-08-17 10:11:00+00:00,46,t,t,56.74999999999996,3.7600000000000002,459.239010989011,11.231043956043955,103.8,21.2,59.57197802197799,100,16,62.77197802197802,46.18956043956045,4.4087912087912065,60.72829670329675,326.66,INLAND,31998,12649,28146,107894
Fresno,2013,Sierra Fire,10,37.03,-119.46,2013-06-17 14:41:00+00:00,46,t,f,504.3999999999992,23.589999999999982,459.08089500860586,10.266792842395057,109.1,13.9,62.67023399862347,100,6,53.01776384535005,43.453187042842075,4.598176187198896,62.66254733218598,7499.04,INLAND,658377,218167,29646,86713
Mendocino,2013,Pratt Fire,23,38.98,-123.07,2013-07-23 13:29:00+00:00,45,t,f,56.60999999999997,5.98,477.90934065934067,9.7526170798898,106.8,15.2,55.84655647382922,96,7,62.19834710743802,42.440495867768625,3.8667582417582413,59.02369146005509,593.19,<1H OCEAN,79891,30231,26864,122931
Ventura,2013,Happy Camp Fire,56,34.37,-119.14,2013-12-10 02:26:00+00:00,44,f,f,104.11000000000001,6.919999999999999,429.20054945054943,12.06112637362638,96.1,31.2,60.31593406593402,100,5,66.37774725274726,47.47623626373624,3.7608516483516468,64.02664835164836,5397.69,<1H OCEAN,663408,215793,47464,261187
Shasta,2013,Fiddler Fire,45,40.37,-122.73,2013-07-09 11:59:00+00:00,43,t,f,92.75000000000011,18.709999999999994,429.9792817679558,8.154820936639119,112.3,-13.4,54.40509641873277,100,8,54.41460055096419,36.79297520661157,4.0756198347107535,56.728512396694256,1548.72,INLAND,147036,55966,26161,91451
Riverside,2013,Viper Fire,33,33.97,-117.13,2013-06-08 15:37:00+00:00,42,t,f,705.7600000000024,29.75000000000001,462.86552440290757,10.856196414653157,119.7,19,67.77426050856255,100,0,45.495943470295735,43.821015440984,4.654099636741037,66.37323980254612,15138.42,<1H OCEAN,1159159,400110,34210,141866
Santa Clara,2013,Grant Fire,43,37.34,-121.72,2013-12-31 05:30:00+00:00,40,t,f,57.49000000000001,2.8800000000000003,445.5631868131868,10.548760330578508,101.9,18,57.16620879120878,100,9,64.32782369146005,44.68209366391182,5.279945054945052,58.46483516483513,16572.12,<1H OCEAN,1486054,518634,55196,309327
Orange,2013,Baker Fire,30,33.77,-117.66,2013-10-06 10:52:00+00:00,40,t,f,52.66000000000004,6.599999999999997,446.7008310249307,11.850280898876406,96.1,30.6,63.711634349030454,100,-19,62.37784090909091,47.054545454545455,3.8162087912087905,64.0404432132964,20280.64,<1H OCEAN,2362678,811649,53150,272656
San Diego,2013,Valley Fire,37,32.72,-117.16,2013-09-26 17:29:00+00:00,40,t,f,308.8899999999999,20.46,433.4232536764706,12.538055937643307,116.8,21.4,62.57987161852359,100,0,64.1259990597085,47.9968970380818,3.690004585052727,65.07215496368055,19687.54,<1H OCEAN,2444026,882162,41120,208943
Riverside,2013,Pierce Fire,33,33.57,-116.11,2013-08-16 13:31:00+00:00,40,t,f,705.7600000000024,29.75000000000001,462.86552440290757,10.856196414653157,119.7,19,67.77426050856255,100,0,45.495943470295735,43.821015440984,4.654099636741037,66.37323980254612,15138.42,<1H OCEAN,1159159,400110,34210,141866
Siskiyou,2013,Trout Fire,47,41.77,-122.58,2013-07-31 15:25:00+00:00,40,t,f,47.150000000000084,6.460000000000002,416.5192307692308,7.19285714285715,94.1,-15.4,46.128296703296684,100,10,62.193820224719104,32.719662921348316,4.680219780219784,50.6739010989011,500.4,INLAND,43531,17302,21730,68233
Riverside,2013,Heacock Fire,33,33.96,-117.25,2013-07-19 16:21:00+00:00,40,t,f,705.7600000000024,29.75000000000001,462.86552440290757,10.856196414653157,119.7,19,67.77426050856255,100,0,45.495943470295735,43.821015440984,4.654099636741037,66.37323980254612,15138.42,<1H OCEAN,1159159,400110,34210,141866
Riverside,2013,Palmyrita Fire,33,34,-117.3,2013-06-14 13:47:00+00:00,40,t,f,705.7600000000024,29.75000000000001,462.86552440290757,10.856196414653157,119.7,19,67.77426050856255,100,0,45.495943470295735,43.821015440984,4.654099636741037,66.37323980254612,15138.42,<1H OCEAN,1159159,400110,34210,141866
Riverside,2013,54 Fire,33,33.66,-116.16,2013-05-16 13:48:00+00:00,40,t,t,705.7600000000024,29.75000000000001,462.86552440290757,10.856196414653157,119.7,19,67.77426050856255,100,0,45.495943470295735,43.821015440984,4.654099636741037,66.37323980254612,15138.42,<1H OCEAN,1159159,400110,34210,141866
El Dorado,2013,Empire Fire,9,38.9,-120.85,2013-08-24 14:54:00+00:00,38,t,f,118.72999999999993,16.019999999999996,457.7706043956044,7.925961538461535,102.3,19.2,59.51112637362634,98,9,46.520604395604394,37.01318681318676,4.4971153846153795,58.244093406593365,1241.48,INLAND,123513,45832,34418,147732
Alameda,2013,Fallon Fire,1,37.74,-121.86,2013-07-06 13:09:00+00:00,38,t,f,100.46999999999991,8.369999999999997,428.3008241758242,10.923076923076914,103.4,20.9,57.32074175824183,100,11,66.5013812154696,45.552071823204464,3.295329670329668,60.82774725274732,10618.66,<1H OCEAN,1257144,475074,43726,228486
Fresno,2013,Michelle Fire,10,36.76,-119.56,2013-06-13 15:54:00+00:00,35,t,f,504.3999999999992,23.589999999999982,459.08089500860586,10.266792842395057,109.1,13.9,62.67023399862347,100,6,53.01776384535005,43.453187042842075,4.598176187198896,62.66254733218598,7499.04,INLAND,658377,218167,29646,86713
San Luis Obispo,2013,Cottontail Fire,40,35.5,-120.91,2013-05-20 15:45:00+00:00,35,t,f,198.5400000000001,17.189999999999923,439.33539518900346,10.616379903647628,101,20,55.40515463917529,100,-12,67.42366946778712,43.98984593837537,3.5991065292096143,60.379393521709154,1765.19,<1H OCEAN,215857,79734,32509,217929
Shasta,2013,Honey Fire,45,40.79,-121.85,2013-08-04 18:00:00+00:00,34,t,f,92.75000000000011,18.709999999999994,429.9792817679558,8.154820936639119,112.3,-13.4,54.40509641873277,100,8,54.41460055096419,36.79297520661157,4.0756198347107535,56.728512396694256,1548.72,INLAND,147036,55966,26161,91451
Shasta,2013,Dersch Fire,45,40.48,-122.14,2013-11-07 16:10:00+00:00,33,t,f,92.75000000000011,18.709999999999994,429.9792817679558,8.154820936639119,112.3,-13.4,54.40509641873277,100,8,54.41460055096419,36.79297520661157,4.0756198347107535,56.728512396694256,1548.72,INLAND,147036,55966,26161,91451
Calaveras,2013,Chuckwagon Fire,5,37.97,-120.7,2013-07-22 12:34:00+00:00,31,t,f,56.74999999999996,3.7600000000000002,459.239010989011,11.231043956043955,103.8,21.2,59.57197802197799,100,16,62.77197802197802,46.18956043956045,4.4087912087912065,60.72829670329675,326.66,INLAND,31998,12649,28146,107894
San Bernardino,2013,Fawnskin Fire,36,34.29,-116.94,2013-04-20 17:30:00+00:00,30,f,f,255.9,17.669999999999987,474.43684500827356,6.23257993384785,119.1,1.7,58.71990077177513,100,4,36.917640511964386,28.9683917640512,4.885777287761852,56.7788150807899,14375.33,<1H OCEAN,1406961,464114,34659,127901
Sonoma,2013,Sonoma-Lake-Napa Unit Lightning Fires,49,38.42,-122.04,2013-06-10 00:46:00+00:00,28,t,t,139.90000000000026,19.539999999999992,421.0123711340206,10.127197802197799,101.9,16,53.1677884615384,100,0,71.2568870523416,43.42252066115705,3.229052197802201,58.54069423929101,2964.66,<1H OCEAN,386813,149006,37876,211934
Solano,2013,Sonoma-Lake-Napa Unit Lightning Fires,48,38.42,-122.04,2013-06-10 00:46:00+00:00,28,t,t,122.6500000000001,11.009999999999996,448.1084558823529,10.067279411764687,107.3,20.1,59.57619485294125,100,5,56.728860294117645,42.95707720588234,5.879871323529404,60.80238970588237,3228.34,INLAND,335352,112596,40955,155272
Shasta,2013,Cloverdale Fire,45,40.47,-122.48,2013-08-14 15:37:00+00:00,27,t,f,92.75000000000011,18.709999999999994,429.9792817679558,8.154820936639119,112.3,-13.4,54.40509641873277,100,8,54.41460055096419,36.79297520661157,4.0756198347107535,56.728512396694256,1548.72,INLAND,147036,55966,26161,91451
San Diego,2013,Flume Fire,37,32.61,-116.71,2013-07-28 09:43:00+00:00,25,t,f,308.8899999999999,20.46,433.4232536764706,12.538055937643307,116.8,21.4,62.57987161852359,100,0,64.1259990597085,47.9968970380818,3.690004585052727,65.07215496368055,19687.54,<1H OCEAN,2444026,882162,41120,208943
Riverside,2013,Cherry Fire,33,33.96,-116.91,2013-05-20 13:47:00+00:00,25,t,f,705.7600000000024,29.75000000000001,462.86552440290757,10.856196414653157,119.7,19,67.77426050856255,100,0,45.495943470295735,43.821015440984,4.654099636741037,66.37323980254612,15138.42,<1H OCEAN,1159159,400110,34210,141866
Mendocino,2013,Refuse Fire,23,39.55,-123.44,2013-12-30 11:00:00+00:00,15,t,f,56.60999999999997,5.98,477.90934065934067,9.7526170798898,106.8,15.2,55.84655647382922,96,7,62.19834710743802,42.440495867768625,3.8667582417582413,59.02369146005509,593.19,<1H OCEAN,79891,30231,26864,122931
Riverside,2013,Gilman Fire,33,33.95,-117.09,2013-07-19 17:31:00+00:00,15,t,f,705.7600000000024,29.75000000000001,462.86552440290757,10.856196414653157,119.7,19,67.77426050856255,100,0,45.495943470295735,43.821015440984,4.654099636741037,66.37323980254612,15138.42,<1H OCEAN,1159159,400110,34210,141866
Madera,2013,Ranger Fire,20,37.25,-119.7,2013-05-12 13:02:00+00:00,15,t,f,504.3999999999992,23.589999999999982,459.08089500860586,10.266792842395057,109.1,13.9,62.67023399862347,100,6,53.01776384535005,43.453187042842075,4.598176187198896,62.66254733218598,1577.58,INLAND,90967,29446,28228,89203
Riverside,2013,Hathaway Fire,33,34,-116.84,2013-06-09 12:30:00+00:00,0,f,f,705.7600000000024,29.75000000000001,462.86552440290757,10.856196414653157,119.7,19,67.77426050856255,100,0,45.495943470295735,43.821015440984,4.654099636741037,66.37323980254612,15138.42,<1H OCEAN,1159159,400110,34210,141866
El Dorado,2014,King Fire,9,38.81,-120.63,2014-09-13 16:32:00+00:00,97717,t,t,116.78999999999998,67.76,435.6107290233838,8.469041095890415,99.7,26.6,61.22861072902331,97,8,48.46969696969697,39.068595041322304,4.742191780821921,59.925447042641075,1189.77,INLAND,123513,45832,34418,147732
Siskiyou,2014,July Complex,47,41.77,-122.58,2014-08-02 09:00:00+00:00,50042,f,f,47.82000000000008,10.959999999999994,397.2630136986301,7.465479452054797,93.6,1.4,49.08575342465754,97,8,61.26575342465753,35.31397260273971,4.983835616438357,52.634530386740344,485.47,INLAND,43531,17302,21730,68233
Shasta,2014,Bald Fire,45,40.9,-121.37,2014-07-30 20:15:00+00:00,39736,t,f,104.41000000000011,53.71000000000001,401.9958791208791,8.703150684931515,110.7,10.7,57.5130136986302,98,4,56.23300970873787,39.612205270457736,4.021232876712325,58.241285714285695,1544.47,INLAND,147036,55966,26161,91451
Siskiyou,2014,Oregon Gulch Fire (part of the Beaver Complex),47,42.05,-122.34,2014-07-30 23:00:00+00:00,35302,t,f,47.82000000000008,10.959999999999994,397.2630136986301,7.465479452054797,93.6,1.4,49.08575342465754,97,8,61.26575342465753,35.31397260273971,4.983835616438357,52.634530386740344,485.47,INLAND,43531,17302,21730,68233
Siskiyou,2014,Beaver Fire,47,41.59,-123.1,2014-07-30 00:00:00+00:00,32496,f,f,47.82000000000008,10.959999999999994,397.2630136986301,7.465479452054797,93.6,1.4,49.08575342465754,97,8,61.26575342465753,35.31397260273971,4.983835616438357,52.634530386740344,485.47,INLAND,43531,17302,21730,68233
Shasta,2014,Eiler Fire,45,40.72,-121.56,2014-07-31 18:04:00+00:00,32416,t,t,104.41000000000011,53.71000000000001,401.9958791208791,8.703150684931515,110.7,10.7,57.5130136986302,98,4,56.23300970873787,39.612205270457736,4.021232876712325,58.241285714285695,1544.47,INLAND,147036,55966,26161,91451
San Diego,2014,Pulgas Fire,37,32.72,-117.16,2014-05-15 14:45:00+00:00,14416,f,f,327.27999999999855,33.88000000000005,449.0571820677036,13.510978956999065,113,26,65.27552059231843,100,0,64.68169144981412,50.82105018587366,3.3752058554437396,67.67832301095778,19998.95,<1H OCEAN,2444026,882162,41120,208943
Madera,2014,French Fire,20,37.25,-119.7,2014-07-28 05:45:00+00:00,13838,f,f,507.32999999999873,50.57000000000002,451.1370100589664,10.69812695109263,110.2,25.7,65.57390700902164,100,1,51.70107751129649,45.08022245394502,4.622199098161635,65.0650589868147,1664.08,INLAND,90967,29446,28228,89203
Modoc,2014,Day Fire,25,41.13,-121.21,2014-07-30 19:01:00+00:00,13153,t,t,49.42000000000003,10.719999999999995,401.3150684931507,6.52986301369863,100.3,4.2,49.10547945205482,98,8,55.61643835616438,32.33726027397261,5.210410958904108,52.15840220385679,167.94,INLAND,9678,3711,22668,51162
